psraid,sample,int_date,lang,comp,version,form,qs1,live1,q1a,q1b,q1c,q1d,q1e,q1f,q1g,q1h,q1i,q2a,q2b,q2c,q2d,q2e,q3a,q3b,q3c,q3d,q3e,q3f,eminuse,intmob,home3nw,bbhome1,bbhome2,device1a,smart1,smart2,snsint2,device1b,device1c,device1d,devicehha,devicehhb,devicehhc,devicehhd,q4a,q4b,q4c,q4d,q4e,q4f,q4g,q5,q6a,q6b,q6c,q6d,q6e,q6f,q6g,q6h,q7a,q7b,q7c,q7d,q8,q9,q10a,q10b,q10c,q10d,q10e,q10f,q10g,libusea,libuseb,libusec,libmob,q11a,q11b,q11c,q11d,q11e,q11f,q11g,q11h,reg,oftvote,sex,age,marital,par,kidage1,educ2,emplnw,disa,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,inc,party,partyln,ideo,hh1,hh3,ql1a,qc1,fips,usr,cregion,state,density,weight,standwt
206161,2,101816,1,1,1,1,2,2,4,4,2,2,4,2,2,1,4,4,1,1,4,4,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,2,2,99,99,99,99,4,1,4,1,1,1,1,1,2,1,1,2,2,3,2,2,1,1,4,4,1,4,1,1,1,1,1,1,2,1,3,3, ,1,1,1,2,1,1,2,1,3, ,1,35,6,2, ,3,1,2,2,1, , , , ,99,4,9,9,2,2, ,8,12097,S,3,12,2,4.23529411764706,1.48962368817321
206166,2,101816,1,1,1,2,2,1,4,2,2,2,1,1,2,2,2,3,2,1,4,4,2,1,1,1,1,1,1,1,1,2, , , ,2,1,2,1,1,2,1,1,1,4,2,4,2,2,2,2,1,2,4,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,3,2,1,2,2,2,2,1,2,1,1,1,2,60,1,2, ,6,1,2,1,1, , , ,1,8,2, ,4,2,2, ,1,35001,U,4,35,3,1.91176470588235,.672399581467072
206168,2,101816,1,1,1,1,2,4,3,2,3,2,3,2,2,2,3,2,3,2,3,1,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,2,3,3,0,2,1,3,2,4,3,3,2,3,2,2,3,2,3,2,2,1,3,4,3,1,3,1,1,2,1,1,2,2,2,2,3, ,2,2,2,2,2,2,2,1,1,1,2,36,1,2, ,6,4,2,2,1, , , , ,7,1, ,2,2,2, ,2,37183,S,3,37,4,2.58823529411765,.910325587216959
206172,2,102616,1,1,1,1,2,4,1,1,2,1,1,1,2,2,1,3,2,3,2,3,2,1,1,1,1,1,1,1,1,4, , ,1, ,1,2,1,2,3,1,0,0,3,3,1,1,1,1,2,1,2,3,2,1,1,2,2,2,1,2,4,1,1,3,1,1,1,1,1,1,2,1,3,3, ,2,1,2,1,2,2,1,1,2, ,2,28,6,2, ,4,2,2,2,5, , , , ,1,2, ,2,8,5, ,1,49037,U,4,49,1,5.79411764705882,2.03788796229251
206181,2,101916,1,1,1,1,2,1,4,4,2,2,1,1,1,1,4,2,3,1,4,4,1,1,1,1,1,2,1,1,2, , , ,1, ,1,2,1,2,2,6,1,3,1,1, ,1,4,1,1,3,3,4,2,1,4,3,1,1,3,1,4,3,2,1,1,1,1,2,2,1,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,1,20,6,2, ,3,4,1,1,1, , , ,1,1,3,1,3,6,3, ,1,6037,U,4,6,5,4.47058823529412,1.57238055973838
206183,2,102416,2,1,1,2,2,3,3,3,3,1,2,1,2,2,4,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2, , , ,8,1,1,1,1,3,3,3,0,1,2,1,1,1,1,1,3,2,2,2,2,2,2,2,4,2,2,2,4,2,3,1,2,1,1,1,1,2,3,3,3, ,1,1,1,1,1,1,1,2,3, ,2,59,6,2, ,4,1,2,1,1, , , ,3,5,4,2,2,5,4, ,1,6065,S,4,6,2,3,1.05515011245602
206184,2,102616,1,1,1,1,2,3,1,9,1,1,1,1,1,9,1,1,1,1,1,1,2,1,1,1,1,1,2,2, , , , ,2, , ,2,1,2,2,3,2,0,4,9, ,9,9,9,4, ,4, ,1,9,4,4,1,9,1,1,1,9,9,9,1,1,1,9,1,1,2,1,3,3, ,1,2,2,2,2,2,2,2,1,1,2,82,5,2, ,3,4,2,9,1, , , , ,4,1, ,1,3,3, ,1,6059,S,4,6,5,3.05882352941176,1.07583933034732
206187,2,101816,1,1,1,1,2,4,2,2,2,1,1,2,2,3,3,4,2,2,4,3,1,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,2,1,2,1,2,2,2,1,3,3,3,1,3,2,4,4,2,2,3,3,2,4,4,2,1,3,1,1,1,1,1,1,2,3,2,3, ,1,1,2,2,1,1,2,1,1,1,1,33,1,1,2,6,1,2,2,1, , , , ,7,1, ,2,4,2, ,1,31135,R,2,31,1,1.32352941176471,.465507402554127
206189,2,102716,1,1,1,2,2,3,2,2,4,1,2,2,1,1,3,4,1,2,4,4,2,1,1,1,1,1,1,1,1,2, , , ,1,1,2,1,1,5,3,4,0,2,1,1,1,3,2,1,1,1,3,3,1,2,1,2,1,1,3,2,1,1,1,1,1,2,2,1,1,2,1,1,3,1,1,2,2,1,2,1,2,1,1,1,1,25,6,2, ,4,2,2,1,1, , , ,1,3,2, ,5,5,5, ,2,41067,U,4,41,3,5.58823529411765,1.96547569967298
206196,2,101916,1,1,1,2,2,2,2,1,3,1,4,2,1,1,1,3,2,1,4,2,2,1,2,1,1,2,1,1,1,2, , , ,1,2,2,2,1,2,3,3,1,1,4,1,1,4,4,4,1,1, ,2,4,1,4,4,4,1,1,1,4,2,1,1,2,1,1,1,2,2,3,3,3, ,2,2,2,2,2,2,8,2,1,2,1,60,1,2, ,6,1,2,2,1, , , , ,6,2, ,3,2,2, ,1,6001,S,4,6,5,1.26470588235294,.444818184662832
206201,2,101816,1,1,1,2,2,1,2,1,2,2,3,2,2,2,1,3,2,1,2,4,2,1,1,1,2,1,1,1,1,2, , , ,1,2,1,2,1,2,0,1,0,4,2,3,4,2,4,2,1,2, ,2,2,2,2,1,2,2,1,4,2,1,3,1,1,1,1,1,1,2,1,3,3, ,1,2,1,1,2,2,2,1,1,1,2,73,3,2, ,3,3,2,1,7, , , ,1,6,2, ,4,2,2, ,2,6073,U,4,6,3,2.67647058823529,.941359414053901
206203,2,101816,1,1,1,2,2,3,4,1,2,3,2,4,2,3,2,4,2,1,2,3,1,1,1,1,1,2,1,1,1,2, , , ,1,1,2,1,1,2,2,4,0,2,2,1,3,4,4,1,1,4,2,1,4,4,4,2,1,2,3,3,2,1,3,1,1,2,1,1,1,1,2,3,3, ,1,1,2,1,1,1,2,1,1,1,2,65,1,2, ,3,3,2,2,1, , , , ,4,1, ,3,2,2, ,1,13045,S,3,13,2,2.41176470588235,.848257933543076
206205,2,101816,1,1,1,2,2,4,1,2,4,1,1,1,1,2,2,3,4,2,4,4,2,1,1,1,1,1,1,1,1,2, , , ,1,1,1,2,1,4,2,2,98,2,2,8,2,2,4,2,1,2,4,2,2,2,2,4,3,2,1,4,1,1,2,1,1,1,1,1,1,1,2,3,3, ,1,2,2,1,2,1,8,1,1,1,1,66,1,2, ,8,1,2,2,5, , , , ,9,3,9,9,5,4, ,2,17089,S,2,17,4,1.41176470588235,.496541229391069
206209,2,102916,1,1,1,1,2,1,1,4,4,4,1,1,1,2,4,4,4,1,4,4,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,4,5,2,1,1,1,1,1,3,4,1,1,3,1,2,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,3,3, ,2,2,2,1,2,2,1,1,1,3,2,35,1,1,3,6,1,2,2,2, , , , ,7,2, ,2,8,2, ,1,12031,U,3,12,4,2.29411764705882,.806879497760487
206221,2,101816,1,1,1,2,2,1,1,3,1,1,1,3,1,3,2,4,3,1,1,1,2,2,1,2,1,1,1,1,1,2, , , ,1,1,2,2,1,2,0,1,0,1,2,1,1,2,2,3,1,2,4,2,1,2,2,1,4,1,1,4,4,1,2,1,2,1,1,2,1,2,1,3,3, ,1,2,2,1,2,1,2,1,1,2,1,28,2,2, ,6,1,2,2,3,1, , , ,5,3,1,2,2,2, ,2,40143,U,3,40,4,2.41176470588235,.848257933543076
206232,2,101816,1,1,1,2,2,3,2,4,2,2,1,2,2,2,4,2,1,1,4,3,1,1,2,1,1,1,1,1,1,4, , , ,1,1,2,2,2,3,0,0,0,2,2,1,1,3,1,1,2,2,2,2,1,2,2,2,4,1,4,2,2,2,1,1,1,1,1,1,1,2,1,1,3,2,1,2,1,1,2,1,2,1,1,6,2,49,4,1,0,2,1,2,2,1, , , , ,1,3,8,3,3,1, ,2,48187,U,3,48,2,4.94117647058823,1.73789430286874
206234,2,102416,1,1,1,1,2,3,2,3,3,2,3,3,1,2,1,3,3,1,3,3,2,1,1,1,2,1,1,1,1,2, , ,1, ,1,2,1,1,3,2,2,3,4,2,3,2,4,1,4,1,2,3,1,2,2,2,1,3,1,3,2,2,1,2,1,2,1,1,1,1,2,1,3,3, ,1,1,2,1,2,1,2,1,1,1,1,42,1,2, ,6,1,2,2,1, , , , ,9,3,2,3,2,2, ,2,29097,U,2,29,2,1.70588235294118,.599987318847541
206241,2,101816,1,1,1,2,2,3,1,2,1,2,1,4,1,1,3,4,2,1,1,2,2,1,1,1,1,1,1,1,1,2, , , ,1,1,1,1,1,4,1,2,1,1,1,2,1,1,1,2,1,2,2,3,2,3,2,2,2,2,1,4,1,1,3,1,1,1,1,1,1,1,2,2,3, ,1,1,2,1,2,1,2,1,2, ,1,22,6,2, ,4,1,2,2,2, , , , ,5,2, ,3,2,2, ,1,22101,R,3,22,1,3.67647058823529,1.29307611820591
206243,2,101816,1,1,1,2,2,3,3,2,1,2,2,3,2,2,4,2,3,1,4,4,1,1,1,1,1,1,1,1,1,2, , , ,1,1,2,1,1,3,2,2,0,2,1,3,3,2,3,3,1,2,3,1,1,2,1,1,1,2,2,4,1,1,3,1,1,1,1,1,1,1,2,2,3, ,1,1,2,1,1,1,2,1,3, ,1,22,6,2, ,3,1,2,2,1, , , , ,8,3,1,3,4,4, ,2,40145,S,3,40,2,3.94117647058824,1.38617759871673
206249,2,102616,1,1,1,1,2,3,3,1,3,1,1,1,2,2,2,4,1,1,4,4,2,1,1,1,2,1,1,1,1,2, , ,1, ,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,1,1,1,1,2,1,1,3,2,1,2,1,1,1,1,1,1,1,1,2,20,2,2, ,5,4,2,2,1, , , , ,7,2, ,5,2,2, ,2,12073,S,3,12,3,5.79411764705882,2.03788796229251
206251,2,101816,1,1,1,2,2,3,1,2,2,1,2,1,1,2,3,4,1,1,2,3,1,1,1,2,9,1,1,1,1,2, , , ,1,1,2,1,1,4,3,7,1,1,1,1,3,3,3,1,2,3,4,2,2,2,4,3,2,1,2,4,3,2,2,1,1,1,1,1,1,2,1,3,3, ,1,2,2,1,2,2,2,1,1,1,1,59,1,2, ,6,3,2,2,1, , , , ,8,2, ,3,3,3, ,1,13059,U,3,13,4,1.47058823529412,.517230447282363
206259,2,102616,2,1,1,1,2,3,3,2,1,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2, , , ,8, ,1,2,2,2,1,0,0,0,3,3, ,3,1,2,1,2,3,3,1,1,3,3,1,3,3,2,1,1,2,3,2,2,1,1,1,2,2,3,3,3, ,1,1,1,2,1,1,1,1,3, ,1,43,4,2, ,3,1,2,1,1, , , ,3,99,2, ,5,1, , ,2,36047,U,1,36,5,3.38235294117647,1.18963002874944
206262,2,101816,1,1,1,1,2,2,4,1,4,2,1,2,1,3,2,4,1,2,4,4,2,1,2,1,1,1,1,1,1,2, , ,1, ,1,2,2,1,3,1,4,0,4,2,4,4,4,4,4,1,2,4,2,1,2,1,1,2,2,2,4,1,1,3,1,2,1,1,1,1,1,1,1,3,1,1,2,2,1,2,1,2,1,1,1,1,19,6,2, ,3,2,2,2,1, , , , ,3,1, ,2,5,3, ,2,26099,S,2,26,4,3.94117647058824,1.38617759871673
206267,2,101816,1,1,1,1,2,2,1,1,4,4,4,1,2,4,4,4,1,1,3,4,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,2,2,1,1,3,3,1,1,3,4,2,1,2,2,2,2,2,2,2,2,4,1,4,1,1,3,1,1,1,1,1,1,2,3,3,3, ,1,2,2,2,2,2,2,2,1,3,1,65,1,2, ,6,3,2,1,1, , , ,2,7,1, ,1,2,2, ,2,12011,S,3,12,4,1.64705882352941,.579298100956247
206273,2,101816,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,4,3,2,4,2,1,1,1,1,1,1,1,1,1,2, , ,1, ,1,1,1,1,2,2,2,1,1,3,1,1,4,3,1,1,1,4,3,3,1,2,2,3,1,3,2,2,1,3,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,66,1,2, ,8,3,2,2,1, , , , ,99,2, ,5,2,2, ,2,45019,S,3,45,3,1.11764705882353,.393095139934596
206275,2,102416,1,1,1,2,2,4,1,1,2,1,1,1,2,1,1,4,4,1,4,4,2,1,1,1,1,1,1,1,1,2, , , ,1,1,1,2,1,1,0,3,1,2,2,1,1,8,3,2,2,2,2,2,3,1,2,1,2,1,4,2,1,1,3,1,1,1,2,1,1,2,1,2,3, ,1,1,1,1,1,1,1,1,1,1,2,62,1,2, ,8,1,2,2,1, , , , ,7,1, ,2,2,2, ,1,42011,S,1,42,3,2.08823529411765,.734467235140956
206276,2,101816,1,1,1,1,2,1,2,2,1,2,2,2,3,2,2,3,2,1,4,3,1,1,1,1,1,1,1,1,1,2, , ,1, ,1,1,1,1,3,4,1,0,3,3,2,3,3,4,3,1,2,2,2,3,3,2,3,3,1,4,2,1,1,2,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,3, ,1,43,1,1,0,8,2,2,2,1, , , , ,7,3,1,3,4,3, ,2,45015,S,3,45,2,1.67647058823529,.589642709901894
206278,2,101816,1,1,1,2,2,2,2,1,2,4,2,2,2,2,4,3,3,1,4,1,2,1,1,1,1,1,1,1,1,2, , , ,1,1,1,1,1,2,3,2,0,1,2,3,1,3,3,2,2,2,3,2,2,2,4,1,2,1,3,4,2,2,1,1,2,1,1,1,1,2,1,3,3, ,1,2,2,2,2,2,2,1,1,1,2,39,1,1,0,3,1,2,2,1, , , , ,6,1, ,2,4,2, ,1,24027,S,3,24,4,5.5,1.93444187283604
206279,2,103016,1,1,1,2,2,3,3,2,2,1,1,1,3,2,2,4,1,2,4,4,1,1,1,1,1,1,1,1,1,2, , , ,1,1,2,1,1,3,2,1,0,2,1,2,1,3,3,1,1,2,3,3,2,4,2,2,3,1,4,1,2,1,1,1,1,1,1,1,1,2,2,2,3, ,1,2,2,1,2,1,2,1,3, ,2,51,1,1,2,6,1,1,2,1, , , , ,8,3,1,2,6,3, ,2,47165,S,3,47,2,2.32352941176471,.817224106706134
206283,2,101816,1,1,1,1,2,3,4,4,1,4,3,4,2,2,4,4,2,2,4,4,1,1,1,2,1,1,1,1,1,2, , ,2, ,2,2,2,2,2,0,0,0,4,4,4,4,4,4,4,1,2, ,1,4,1,4,2,2,4,1,4,1,1,2,1,1,1,2,1,1,1,2,3,3, ,1,1,1,1,1,1,1,1,3, ,1,23,6,2, ,3,2,2,2,1,2, , , ,4,3,2,8,3,2, ,1,12127,S,3,12,3,3.76470588235294,1.32410994504285
206293,2,110216,1,1,1,2,2,3,2,2,3,1,3,2,2,2,2,4,2,2,4,2,1,1,1,1,2,2,1,1,1,2, , , ,1,1,1,1,1,2,2,3,5,4,2,1,2,2,2,4,1,1,4,2,1,2,1,1,2,1,3,1,2,2,2,1,2,2,1,1,1,2,1,1,3,1,1,2,2,2,2,1,2,1,1,2,2,34,1,2, ,8,4,2,2,1, , , , ,9,2, ,4,2,2, ,2,48453,U,3,48,4,2.88235294117647,1.01377167667343
206300,2,102416,2,1,1,1,2,3,2,1,1,1,1,1,1,2,1,2,4,1,3,3,1,1,1,1,2,1,1,1,1,2, , ,1, ,1,2,1,1,4,1,1,0,3,1,1,1,1,4,1,1,1,4,2,1,1,2,2,2,3,1,4,1,1,2,2,2,1,1,1,1,2,1,3,3, ,1,1,1,1,1,1,1,1,3, ,1,39,1,1,0,2,1,2,1,7, , , ,3,5,1, ,4,4,2, ,2,6053,U,4,6,2,3.76470588235294,1.32410994504285
206308,2,101816,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,3,2,1,4,2,2,1,1,1,1,1,1,1,1,2, , , ,1,1,1,2,1,3,0,3,1,3,2,2,3,2,3,3,1,1,3,2,1,1,1,2,1,2,1,4,2,1,3,1,2,1,1,1,1,2,1,3,3, ,1,1,1,1,2,1,2,1,1,1,1,18,6,2, ,3,4,2,2,1, , , , ,6,2, ,5,4,2, ,2,36055,U,1,36,4,5.35294117647059,1.8827188281078
206309,2,101816,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,3,3,2,1,1,1,2,1,1,1,1,2, , , ,1,1,2,1,1,2,2,2,0,4,4,4,4,4,4,4,1,3,2,2,2,2,2,2,2,1,2,3,1,1,3,2,1,1,1,1,1,2,1,3,3, ,1,2,2,1,2,1,2,1,1,1,1,58,1,2, ,6,5,2,2,1, , , , ,8,2, ,3,2,2, ,1,8069,U,4,8,2,1.02941176470588,.362061313097654
206311,2,102416,1,1,1,1,2,4,3,4,3,1,1,1,2,2,3,1,4,1,4,4,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,4,2,2,1,2,1,2,1,1,4,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,1,3,6,1,2,1,7, , , ,1,4,3,2,5,7,2, ,1,22045,R,3,22,2,1.44117647058824,.506885838336716
206316,2,101816,1,1,1,2,2,3,3,1,1,3,2,1,2,2,2,4,4,1,3,2,1,1,2,2,1,1,1,1,1,8, , , ,1,1,2,1,1,2,2,3,0,1,2,1,1,4,4,2,1,4,3,1,1,2,4,2,3,1,2,1,4,2,3,1,1,2,2,1,1,1,2,3,3, ,1,2,2,2,2,2,2,1,3, ,1,50,6,2, ,3,1,2,2,1, , , , ,6,1, ,2,2,2, ,1,28029,S,3,28,1,3.35294117647059,1.17928541980379
206318,2,101816,1,1,1,2,2,3,2,1,2,2,4,2,2,2,1,4,3,1,3,1,2,1,1,1,1,1,1,1,1,2, , , ,1,1,2,2,1,3,1,2,0,3,4,2,1,4,4,4,1,3,2,2,2,2,4,2,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,2,3, ,1,2,1,1,1,2,1,1,3, ,1,27,6,2, ,3,2,2,1,7, , , ,1,7,3,1,5,3,3, ,1,48451,U,3,48,1,2.94117647058824,1.03446089456473
206326,2,101816,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,1,3,1,3,3,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,1,1,1,2,3,3,3,4,1,3,4,4,4,4,1,2,4,2,1,2,2,1,4,1,1,3,1,1,2,1,2,1,1,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,1,2,1,33,1,2, ,8,1,2,2,1, , , , ,9,2, ,3,2,2, ,2,48201,U,3,48,5,2,.703433408304014
206330,2,101816,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,4,4,1,1,4,2,1,2,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,2,1,1,4,3,1,4,4,4,4,1,1,2,2,1,2,2,2,2,2,2,2,4,1,1,3,1,1,1,1,1,1,2,2,2,3, ,1,1,1,1,1,1,2,1,1,2,2,48,1,2, ,6,1,2,2,2, , , , ,99,9,9,9,4,4, ,1,17031,U,2,17,5,2,.703433408304014
206335,2,101816,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,3,3,1,4,4,2,1,1,1,2,1,1,1,1,2, , ,1, ,1,2,1,1,1,2,1,1,1,1,1,1,4,4,1,1,2,2,1,1,2,1,3,2,1,2,2,4,2,2,1,1,1,1,1,1,2,2,3,3, ,1,2,2,2,2,2,2,1,1,1,2,56,6,2, ,8,1,2,1,1, , , ,1,99,3,2,3,1, , ,1,48201,S,3,48,5,1.14705882352941,.403439748880243
206339,2,101816,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2, , , ,8, ,1,2,2,2,0,1,0,0,1,1, ,1,1,1,1,3,1,1,2,1,1,1,1,1,3,1,3,3,1,1,2,1,1,1,1,1,2,2,3,3, ,1,1,1,1,1,1,1,1,3, ,2,45,2,1,1,1,4,2,1,7, , , ,3,1,3,2,2,4,2, ,2,48113,U,3,48,5,4,1.40686681660803
206349,2,101816,1,1,1,1,2,2,2,2,2,2,1,1,1,3,2,4,1,1,4,3,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,2,1,2,0,3,2,1,2,2,2,2,2,2,3,3,1,2,2,2,2,2,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,43,1,2, ,6,1,2,2,1,3, , , ,8,2, ,5,2,2, ,1,55025,U,2,55,3,2.02941176470588,.713778017249661
206353,2,101816,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,4,1,1,4,4,2,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,1,1,2,3,2,0,4,3,1,1,4,4,4,1,1,3,2,2,1,2,1,2,3,1,4,1,1,2,1,1,1,1,1,1,2,1,3,3, ,2,2,2,2,2,2,2,2,1,1,2,36,1,1,2,6,1,2,2,3, , , , ,9,2, ,4,4,2, ,2,6081,U,4,6,4,3.85294117647059,1.35514377187979
206356,2,101816,1,1,1,1,2,3,1,1,2,2,1,1,1,2,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,2, , ,1, ,1,2,2,1,2,0,2,0,1,1,4,1,4,1,1,1,1,3,1,1,1,1,1,2,1,2,4,2,1,2,8,1,1,1,1,1,2,3,1,1,1,1,1,2,1,2,1,2,2,1,1,2,64,1,2, ,6,4,2,2,1, , , , ,8,3,8,3,2,2, ,2,17109,R,2,17,1,1.47058823529412,.517230447282363
206357,2,101816,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2, , , ,1,1,1,1,1,4,2,2,2,1,1,1,3,1,1,1,2,1,3,1,3,1,1,1,3,1,1,3,2,1,2,1,1,1,1,1,1,2,1,3,3, ,1,1,1,1,1,1,1,1,2, ,1,63,2,1,0,4,3,2,2,2, , , , ,4,2, ,4,4,2, ,1,1073,U,3,1,3,2.55882352941176,.899980978271312
206362,2,101816,1,1,1,1,2,4,2,3,2,1,1,1,1,4,4,3,1,1,1,1,2,1,2,2,2,1,2,2, , , , ,2, , ,2,2,1,0,0,1,0,1,1, ,1,4,1,4, ,3, ,1,1,1,3,1,3,1,1,4,1,1,4,1,2,1,2,2,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,1,2,52,5,2, ,3,1,2,2,1, , , , ,3,3,1,2,4,4, ,1,41053,S,4,41,1,4.32352941176471,1.52065751501015
206366,2,101816,1,1,1,1,2,3,4,4,2,2,2,4,4,4,3,4,2,2,3,3,2,1,2,1,1,1,1,1,1,5, , ,1, ,1,2,2,1,3,0,3,1,4,2,1,1,4,4,4,2,4,4,1,2,2,4,4,4,1,1,4,3,1,1,1,1,1,1,2,1,2,2,2,3, ,1,2,2,2,2,2,2,2,3, ,1,18,6,2, ,3,1,2,2,1, , , , ,7,3,1,2,5,3, ,1,1103,S,3,1,2,3.38235294117647,1.18963002874944
206368,2,101816,1,1,1,1,2,4,2,2,4,1,3,1,2,3,2,4,2,1,4,4,1,1,1,1,1,1,1,1,1,2, , ,1, ,1,1,1,1,2,2,1,98,4,4,1,1,2,4,1,1,1,3,3,3,1,1,3,3,1,2,3,1,1,3,2,2,2,1,1,1,2,1,3,3, ,1,1,2,2,1,1,2,1,1,1,2,61,1,2, ,4,3,2,2,1, , , , ,9,2, ,3,2,2, ,1,8043,R,4,8,1,2.67647058823529,.941359414053901
206372,2,102416,2,1,1,2,2,4,3,3,3,3,2,2,3,4,4,3,3,1,3,3,1,1,1,1,1,2,1,1,1,8, , , ,1,1,2,2,1,4,0,1,0,2,3,2,2,4,4,3,1,2,2,4,2,2,3,2,2,2,3,2,2,2,2,1,1,1,1,1,1,2,3,3,3, ,2,2,2,2,2,2,2,2,1,2,2,45,1,1,0,3,1,2,1,7, , , ,3,8,2, ,3,6,4, ,2,41059,R,4,41,1,3.05882352941176,1.07583933034732
206377,2,101816,2,1,1,2,2,3,2,3,3,2,2,2,3,2,3,2,3,1,2,3,2,1,1,1,1,1,1,1,1,1,2, , ,1,1,2,2,2,1,0,0,0,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,1,1,2,1,2,1,1,1,1,1,2,3,3, ,1,1,1,1,1,1,1,1,3, ,1,42,4,2, ,3,1,2,1,7, , , ,3,2,2, ,3,4,4, ,2,8069,U,4,8,2,3.26470588235294,1.14825159296685
206382,2,102416,1,1,1,1,2,1,2,2,3,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,5, , ,1, ,1,2,1,1,2,1,2,0,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,3,1,1,2,2,2,1,1,1,1,1,2,2,3, ,1,1,1,1,1,1,1,1,1,2,2,21,6,2, ,3,4,2,1,7, , , ,1,1,2, ,4,3,3, ,1,6071,U,4,6,1,4.02941176470588,1.41721142555368
206394,2,101916,1,1,1,1,2,4,1,1,4,1,4,2,4,1,1,4,2,1,4,1,2,1,1,1,1,1,1,1,2, , , ,1, ,1,1,1,1,1,3,1,0,3,1, ,1,1,4,3,1,3,3,3,2,2,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,63,3,2, ,5,3,2,2,1, , , , ,7,1, ,1,1, , ,2,33003,R,1,33,1,2.29411764705882,.806879497760487
206398,2,101916,1,1,1,1,2,1,1,1,2,2,1,1,4,2,2,2,2,1,4,2,1,1,2,1,1,2,1,1,1,4, , ,1, ,1,2,2,2,1,0,0,0,4,1,4,1,1,1,4,2,2,2,2,4,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3, ,1,2,1,2,2,2,1,1,2, ,1,37,6,2, ,6,4,1,2,1, , , , ,1,3,2,3,1, , ,2,42101,U,1,42,5,1.88235294117647,.662054972521425
206405,2,101916,1,1,1,2,2,3,1,1,3,1,2,2,2,1,1,3,3,1,4,3,1,1,1,1,1,1,1,1,1,2, , , ,1,1,2,1,1,2,1,3,0,2,2,4,4,2,4,2,1,2,4,2,2,2,2,2,2,2,3,3,2,2,3,1,2,1,1,1,1,2,1,1,3,2,1,2,1,1,2,1,2,1,1,1,1,68,1,2, ,6,2,2,2,1, , , , ,7,3,2,3,2,2, ,1,25001,S,1,25,3,1.29411764705882,.45516279360848
206408,2,101916,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2, , ,1, ,2,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,4, ,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2, ,1,1,1,1,1,1,1,1,3, ,1,55,1,2, ,3,3,2,2,2, , , , ,3,3,2,2,2,2, ,2,36081,U,1,36,5,5.58823529411765,1.96547569967298
