"","source","target","Edge Weight"
"728","nthq","superbranch",1
"729","nthq","MacIverWisc",1
"730","nthq","triumph68",1
"731","nthq","Cog_Dis",1
"732","nthq","MadPolitics",1
"733","nthq","wi_defender",1
"734","nthq","WIProud",1
"735","nthq","TheDailyEdge",1
"736","nthq","PolitiScoop",1
"737","nthq","BenjaminSparks",1
"738","nthq","JakeMillerWis",1
"739","nthq","rossacrosswi",1
"740","nthq","slouch2geneva",1
"741","nthq","mellconklin",1
"742","nthq","Badgitator",1
"743","nthq","55Bentley",1
"744","nthq","davecatanese",1
"745","nthq","mikeconrad1",1
"746","nthq","WeRWisconsin",1
"747","nthq","jwigderson",1
"748","nthq","AFSCME1942",1
"749","nthq","Cops4Labor",1
"750","nthq","katierosenberg",1
"751","nthq","Steffi5461",1
"752","nthq","BrownDeerRepub",1
"753","Forfairfare","nthq",1
"754","WeRWisconsin","nthq",1
"755","Muxywithmoxie","nthq",1
"756","bluecheddar1","nthq",1
"757","MadPolitics","nthq",1
"758","DefeatVos","nthq",1
"759","slouch2geneva","nthq",1
"760","superbranch","nthq",1
"761","TheDailyEdge","nthq",1
"762","legaleagle","nthq",1
"763","polymath22","nthq",1
"764","Gamblndan","nthq",1
"765","mayread3","nthq",1
"766","rossacrosswi","nthq",1
"767","news3jessica","nthq",1
"768","WeRWisconsin","MidwestPhoto",1
"769","bluecheddar1","MidwestPhoto",1
"770","gstalnaker","MidwestPhoto",1
"771","polymath22","MidwestPhoto",1
"772","MidwestPhoto","bluecheddar1",1
"773","MidwestPhoto","news3jessica",1
"774","MidwestPhoto","AndrewKroll",1
"775","nancyquinn","MidwestPhoto",1
"776","news3jessica","MidwestPhoto",1
"777","WeRWisconsin","mforbeck",1
"778","bluecheddar1","mforbeck",1
"779","swell","mforbeck",1
"780","mforbeck","news3jessica",1
"781","mforbeck","legaleagle",1
"782","mforbeck","AndrewKroll",1
"783","mforbeck","DefendWisconsin",1
"784","mforbeck","bluecheddar1",1
"785","mforbeck","wisaflcio",1
"786","mforbeck","superbranch",1
"787","mforbeck","UnitedWisconsin",1
"788","mforbeck","robzerban",1
"789","mforbeck","WeRWisconsin",1
"790","news3jessica","mforbeck",1
"791","GomerWHoward","JasonDonker",1
"792","Jane_WI","JasonDonker",1
"793","SpudLovr","JasonDonker",1
"794","JasonDonker","DefendWisconsin",1
"795","JasonDonker","legaleagle",1
"796","JasonDonker","news3jessica",1
"797","JasonDonker","SpudLovr",1
"798","JasonDonker","UnitedWisconsin",1
"799","JasonDonker","MahlonMitchell",1
"800","superbranch","JasonDonker",1
"801","sjzep","JasonDonker",1
"802","news3jessica","JasonDonker",1
"803","Carson_UnWaves","DefendWisconsin",1
"804","BillyNrthWoods","DefendWisconsin",1
"805","polymath22","ELLANDOMG",1
"806","ELLANDOMG","PolitiScoop",1
"807","ELLANDOMG","news3jessica",1
"808","jimwitkins","ejkirkstein",1
"809","GomerWHoward","ejkirkstein",1
"810","WeRWisconsin","ejkirkstein",1
"811","Muxywithmoxie","ejkirkstein",1
"812","bluecheddar1","ejkirkstein",1
"813","SpudLovr","ejkirkstein",1
"814","IronStache","ejkirkstein",1
"815","MadPolitics","ejkirkstein",1
"816","DefeatVos","ejkirkstein",1
"817","wisaflcio","ejkirkstein",1
"818","Cog_Dis","ejkirkstein",1
"819","unkybunky","ejkirkstein",1
"820","legaleagle","ejkirkstein",1
"821","polymath22","ejkirkstein",1
"822","PeggyStuart","ejkirkstein",1
"823","ejkirkstein","gjzielinski",1
"824","ejkirkstein","DefendWisconsin",1
"825","ejkirkstein","bluecheddar1",1
"826","ejkirkstein","wisaflcio",1
"827","ejkirkstein","WIProud",1
"828","ejkirkstein","WeRWisconsin",1
"829","ejkirkstein","UnitedWisconsin",1
"830","ejkirkstein","cr8f",1
"831","ejkirkstein","SpudLovr",1
"832","ejkirkstein","rossacrosswi",1
"833","ejkirkstein","robzerban",1
"834","ejkirkstein","PolitiScoop",1
"835","ejkirkstein","jimwitkins",1
"836","ejkirkstein","Muxywithmoxie",1
"837","ejkirkstein","TheTrollRoller",1
"838","ejkirkstein","DefeatVos",1
"839","ejkirkstein","Cog_Dis",1
"840","ejkirkstein","IronStache",1
"841","UnitedWisconsin","ejkirkstein",1
"842","WerewolfinMN","ejkirkstein",1
"843","WeRWisconsin","amyinwi_again",1
"844","amyinwi_again","WeRWisconsin",1
"845","marvin_hill123","TheFlaCracker",1
"846","TheFlaCracker","marvin_hill123",1
"847","OFA_TT","marvin_hill123",1
"848","BrownDeerRepub","fcbjames",1
"849","fcbjames","BrownDeerRepub",1
"850","fcbjames","Revenant0101",1
"851","OFA_TT","fcbjames",1
"852","Cos2mwiz2","MDMJD",1
"853","ecclesias","MDMJD",1
"854","MDMJD","ecclesias",1
"855","MDMJD","Balkingpoints",1
"856","MDMJD","Cos2mwiz2",1
"857","MDMJD","Valerie0714",1
"858","MDMJD","Jane_WI",1
"859","MDMJD","bluecheddar1",1
"860","MDMJD","TksABunchJohn",1
"861","Jane_WI","MDMJD",1
"862","bluecheddar1","MDMJD",1
"863","Balkingpoints","MDMJD",1
"864","DefeatVos","MDMJD",1
"865","HarryWaisbren","MDMJD",1
"866","TheDailyEdge","MDMJD",1
"867","mdrfl","MDMJD",1
"868","polymath22","MDMJD",1
"869","TksABunchJohn","MDMJD",1
"870","EdwardFBerger","MDMJD",1
"871","Valerie0714","MDMJD",1
"872","WeRWisconsin","JGibsonDem",1
"873","theonlyadult","JGibsonDem",1
"874","wisaflcio","JGibsonDem",1
"875","AngryBlackLady","JGibsonDem",1
"876","Jipso19","JGibsonDem",1
"877","TheDailyEdge","JGibsonDem",1
"878","polymath22","JGibsonDem",1
"879","JGibsonDem","FoxisNotNews",1
"880","JGibsonDem","davecatanese",1
"881","JGibsonDem","AngryBlackLady",1
"882","JGibsonDem","robzerban",1
"883","JGibsonDem","MahlonMitchell",1
"884","JGibsonDem","theonlyadult",1
"885","JGibsonDem","UnitedWisconsin",1
"886","JGibsonDem","WeRWisconsin",1
"887","JGibsonDem","wisaflcio",1
"888","nancyquinn","JGibsonDem",1
"889","HansonHeidi","JGibsonDem",1
"890","adjordan","LorenaSGonzalez",1
"891","LorenaSGonzalez","banditelli",1
"892","LorenaSGonzalez","wisaflcio",1
"893","LorenaSGonzalez","DefendWisconsin",1
"894","LorenaSGonzalez","WeRWisconsin",1
"895","LorenaSGonzalez","AndrewKroll",1
"896","LorenaSGonzalez","adjordan",1
"897","LorenaSGonzalez","Twitlertwit",1
"898","Twitlertwit","LorenaSGonzalez",1
"899","news3jessica","LorenaSGonzalez",1
"900","TalkingUnion","LorenaSGonzalez",1
"901","belovedfreak0","Wisco",1
"902","belovedfreak0","DefendWisconsin",1
"903","belovedfreak0","AndrewKroll",1
"904","Wisco","belovedfreak0",1
"905","TheDailyEdge","kjolson66",1
"906","kjolson66","DefendWisconsin",1
"907","kjolson66","wisaflcio",1
"908","kjolson66","Wisco",1
"909","kjolson66","TheDailyEdge",1
"910","kjolson66","AngryBlackLady",1
"911","kjolson66","PolitiScoop",1
"912","Wisco","kjolson66",1
"913","saragoldrickrab","JeffPertl",1
"914","JeffPertl","MacIverWisc",1
"915","JeffPertl","fox11news",1
"916","JeffPertl","kdbenish",1
"917","JeffPertl","saragoldrickrab",1
"918","TheDailyEdge","PennyAgain",1
"919","PennyAgain","WIProud",1
"920","PennyAgain","lwdgrfx",1
"921","mdrfl","PennyAgain",1
"922","lwdgrfx","PennyAgain",1
"923","gjzielinski","PennyAgain",1
"924","ctaylsaurus","wakeupwisconsin",1
"925","wakeupwisconsin","ctaylsaurus",1
"926","WeRWisconsin","HannahRLloyd",1
"927","HannahRLloyd","news3jessica",1
"928","HannahRLloyd","WeRWisconsin",1
"929","HannahRLloyd","MahlonMitchell",1
"930","HannahRLloyd","rossacrosswi",1
"931","HannahRLloyd","kdbenish",1
"932","HannahRLloyd","davecatanese",1
"933","rossacrosswi","HannahRLloyd",1
"934","kdbenish","HannahRLloyd",1
"935","Progress2day","4closureNation2",1
"936","WeRWisconsin","4closureNation2",1
"937","4closureNation2","Cog_Dis",1
"938","4closureNation2","RayBeckerman",1
"939","4closureNation2","activist360",1
"940","4closureNation2","TomAdler",1
"941","4closureNation2","Salon",1
"942","4closureNation2","Progress2day",1
"943","4closureNation2","netminnow",1
"944","RayBeckerman","4closureNation2",1
"945","activist360","4closureNation2",1
"946","LtlRedX","SHEWhispers2Me",1
"947","kaplanikids","SHEWhispers2Me",1
"948","adjordan","SHEWhispers2Me",1
"949","ToConservatives","SHEWhispers2Me",1
"950","gnuman1979","SHEWhispers2Me",1
"951","TheDailyEdge","SHEWhispers2Me",1
"952","jakecovo","SHEWhispers2Me",1
"953","Badlifestyle","SHEWhispers2Me",1
"954","HateFree_Speech","SHEWhispers2Me",1
"955","AlisaJass","SHEWhispers2Me",1
"956","Twitlertwit","SHEWhispers2Me",1
"957","PeggyStuart","SHEWhispers2Me",1
"958","HansonHeidi","SHEWhispers2Me",1
"959","SHEWhispers2Me","wisaflcio",1
"960","SHEWhispers2Me","Twitlertwit",1
"961","SHEWhispers2Me","HateFree_Speech",1
"962","SHEWhispers2Me","AlisaJass",1
"963","SHEWhispers2Me","gnuman1979",1
"964","SHEWhispers2Me","ToConservatives",1
"965","SHEWhispers2Me","TheDailyEdge",1
"966","SHEWhispers2Me","LtlRedX",1
"967","SHEWhispers2Me","Badlifestyle",1
"968","SHEWhispers2Me","jakecovo",1
"969","SHEWhispers2Me","kaplanikids",1
"970","SHEWhispers2Me","PeggyStuart",1
"971","SHEWhispers2Me","adjordan",1
"972","SHEWhispers2Me","HansonHeidi",1
"973","SHEWhispers2Me","activist360",1
"974","SHEWhispers2Me","ak2sandiego",1
"975","activist360","SHEWhispers2Me",1
"976","SpudLovr","Bob_Berg2012",1
"977","MadPolitics","Bob_Berg2012",1
"978","Bob_Berg2012","PolitiScoop",1
"979","Bob_Berg2012","JLBKY",1
"980","Bob_Berg2012","MadPolitics",1
"981","Bob_Berg2012","DefendWisconsin",1
"982","Bob_Berg2012","sjzep",1
"983","Bob_Berg2012","activist360",1
"984","JLBKY","Bob_Berg2012",1
"985","activist360","Bob_Berg2012",1
"986","Scfan2064","MrJueseppi",1
"987","Scfan2064","HiJCP",1
"988","Progress2day","votekoby",1
"989","Muxywithmoxie","votekoby",1
"990","SpudLovr","votekoby",1
"991","nedmiller","votekoby",1
"992","DefeatVos","votekoby",1
"993","Cog_Dis","votekoby",1
"994","unkybunky","votekoby",1
"995","polymath22","votekoby",1
"996","bxknits","votekoby",1
"997","triumph68","votekoby",1
"998","cjliebmann","votekoby",1
"999","davidschimpf","votekoby",1
"1000","votekoby","cjliebmann",1
"1001","votekoby","triumph68",1
"1002","votekoby","Cog_Dis",1
"1003","votekoby","MaryErpenbach",1
"1004","votekoby","VibeVal",1
"1005","votekoby","bluecheddar1",1
"1006","votekoby","bxknits",1
"1007","votekoby","ECmadtown",1
"1008","votekoby","Muxywithmoxie",1
"1009","votekoby","mellconklin",1
"1010","votekoby","DefendWisconsin",1
"1011","votekoby","wisaflcio",1
"1012","votekoby","wi_defender",1
"1013","votekoby","SpudLovr",1
"1014","votekoby","MahlonMitchell",1
"1015","votekoby","WeRWisconsin",1
"1016","votekoby","DefeatVos",1
"1017","votekoby","Progress2day",1
"1018","votekoby","legaleagle",1
"1019","votekoby","Cops4Labor",1
"1020","votekoby","CoffeeBean26",1
"1021","votekoby","babaoreilymike",1
"1022","votekoby","cr8f",1
"1023","votekoby","davidschimpf",1
"1024","votekoby","robzerban",1
"1025","votekoby","gjzielinski",1
"1026","votekoby","sjzep",1
"1027","votekoby","unkybunky",1
"1028","votekoby","jimwitkins",1
"1029","votekoby","55Bentley",1
"1030","votekoby","WIProud",1
"1031","votekoby","polymath22",1
"1032","votekoby","JaxonBrow",1
"1033","votekoby","GiniCoefficien1",1
"1034","votekoby","IronStache",1
"1035","votekoby","nedmiller",1
"1036","Revenant0101","patriot_prophet",1
"1037","wijim500","patriot_prophet",1
"1038","TheFlaCracker","patriot_prophet",1
"1039","patriot_prophet","wijim500",1
"1040","patriot_prophet","TheFlaCracker",1
"1041","patriot_prophet","Revenant0101",1
"1042","patriot_prophet","LiberateTheUSA",1
"1043","LiberateTheUSA","patriot_prophet",1
"1044","ecclesias","makenARTISGOOD",1
"1045","Jane_WI","makenARTISGOOD",1
"1046","WeRWisconsin","makenARTISGOOD",1
"1047","LCranston1939","makenARTISGOOD",1
"1048","wisaflcio","makenARTISGOOD",1
"1049","Jipso19","makenARTISGOOD",1
"1050","urbanlad","makenARTISGOOD",1
"1051","makenARTISGOOD","MahlonMitchell",1
"1052","makenARTISGOOD","WeRWisconsin",1
"1053","makenARTISGOOD","wisaflcio",1
"1054","makenARTISGOOD","DefendWisconsin",1
"1055","makenARTISGOOD","bluecheddar1",1
"1056","makenARTISGOOD","Jane_WI",1
"1057","makenARTISGOOD","jasiri_x",1
"1058","makenARTISGOOD","dumilewis",1
"1059","makenARTISGOOD","LCranston1939",1
"1060","makenARTISGOOD","Jipso19",1
"1061","makenARTISGOOD","riaro",1
"1062","gjzielinski","makenARTISGOOD",1
"1063","Voter99percent","makenARTISGOOD",1
"1064","LPMercer","MrJueseppi",1
"1065","Our4thEstate","MrJueseppi",1
"1066","LiberallyJan","MrJueseppi",1
"1067","stefsstuff","MrJueseppi",1
"1068","theonlyadult","MrJueseppi",1
"1069","DefeatVos","MrJueseppi",1
"1070","wisaflcio","MrJueseppi",1
"1071","BreakingNuts","MrJueseppi",1
"1072","TheDailyEdge","MrJueseppi",1
"1073","Badlifestyle","MrJueseppi",1
"1074","Maggyw519","MrJueseppi",1
"1075","MrJueseppi","Maggyw519",1
"1076","MrJueseppi","LiberallyJan",1
"1077","MrJueseppi","LPMercer",1
"1078","MrJueseppi","ak2sandiego",1
"1079","MrJueseppi","stefsstuff",1
"1080","MrJueseppi","BreakingNuts",1
"1081","MrJueseppi","Our4thEstate",1
"1082","MrJueseppi","TheDailyEdge",1
"1083","MrJueseppi","PeggyStuart",1
"1084","MrJueseppi","Badlifestyle",1
"1085","MrJueseppi","Voter99percent",1
"1086","MrJueseppi","wisaflcio",1
"1087","PeggyStuart","MrJueseppi",1
"1088","Voter99percent","MrJueseppi",1
"1089","wisaflcio","Myop1357",1
"1090","Myop1357","robzerban",1
"1091","cyn3matic","jasiri_x",1
"1092","HarryWaisbren","jasiri_x",1
"1093","MsNatTurner","jasiri_x",1
"1094","TruthSucceeds","jasiri_x",1
"1095","MaxwellJohnLove","jasiri_x",1
"1096","DefendWisconsin","jasiri_x",1
"1097","jasiri_x","HarryWaisbren",1
"1098","jasiri_x","cyn3matic",1
"1099","jasiri_x","dumilewis",1
"1100","jasiri_x","MaxwellJohnLove",1
"1101","jasiri_x","DefendWisconsin",1
"1102","jasiri_x","TruthSucceeds",1
"1103","dumilewis","jasiri_x",1
"1104","hadaly","UrsulaLawrence",1
"1105","UrsulaLawrence","hadaly",1
"1106","saragoldrickrab","dumilewis",1
"1107","dumilewis","UrsulaLawrence",1
"1108","dumilewis","saragoldrickrab",1
"1109","UrsulaLawrence","dumilewis",1
"1110","bluecheddar1","UrsulaLawrence",1
"1111","wisaflcio","UrsulaLawrence",1
"1112","UrsulaLawrence","wisaflcio",1
"1113","UrsulaLawrence","bluecheddar1",1
"1114","UrsulaLawrence","GomerWHoward",1
"1115","CarterFliptMe","terry_vaughn",1
"1116","terry_vaughn","LiberateTheUSA",1
"1117","terry_vaughn","CarterFliptMe",1
"1118","terry_vaughn","RedAlert",1
"1119","RafalcaRomney","DrIanInc",1
"1120","LPMercer","DrIanInc",1
"1121","txmattie","DrIanInc",1
"1122","Progress2day","DrIanInc",1
"1123","Our4thEstate","DrIanInc",1
"1124","WeRWisconsin","DrIanInc",1
"1125","BrettaApplebaum","DrIanInc",1
"1126","DrIanInc","ak2sandiego",1
"1127","DrIanInc","Rivercitidan",1
"1128","DrIanInc","VibeVal",1
"1129","DrIanInc","SpudLovr",1
"1130","DrIanInc","TheDailyEdge",1
"1131","DrIanInc","Our4thEstate",1
"1132","DrIanInc","WeRWisconsin",1
"1133","DrIanInc","txmattie",1
"1134","DrIanInc","ToConservatives",1
"1135","DrIanInc","BrettaApplebaum",1
"1136","DrIanInc","Progress2day",1
"1137","DrIanInc","TheTrollRoller",1
"1138","DrIanInc","litterof6",1
"1139","DrIanInc","wisaflcio",1
"1140","DrIanInc","PeggyStuart",1
"1141","DrIanInc","RafalcaRomney",1
"1142","SpudLovr","DrIanInc",1
"1143","lafloran","DrIanInc",1
"1144","wisaflcio","DrIanInc",1
"1145","BreakingNuts","DrIanInc",1
"1146","ak2sandiego","DrIanInc",1
"1147","ToConservatives","DrIanInc",1
"1148","TheDailyEdge","DrIanInc",1
"1149","lynx55","DrIanInc",1
"1150","Merlyn43","DrIanInc",1
"1151","mayread3","DrIanInc",1
"1152","PeggyStuart","DrIanInc",1
"1153","Valerie0714","DrIanInc",1
"1154","RogerLemire","DrIanInc",1
"1155","ClarksonChuck","PeggyStuart",1
"1156","ClarksonChuck","ak2sandiego",1
"1157","ClarksonChuck","WeRWisconsin",1
"1158","ClarksonChuck","RogerLemire",1
"1159","ClarksonChuck","lafloran",1
"1160","ClarksonChuck","pepsibaby_04",1
"1161","ClarksonChuck","TheDailyEdge",1
"1162","ClarksonChuck","TheMythRomney",1
"1163","ClarksonChuck","LPMercer",1
"1164","ClarksonChuck","wisaflcio",1
"1165","LPMercer","ClarksonChuck",1
"1166","WeRWisconsin","ClarksonChuck",1
"1167","TheMythRomney","ClarksonChuck",1
"1168","lafloran","ClarksonChuck",1
"1169","wisaflcio","ClarksonChuck",1
"1170","ak2sandiego","ClarksonChuck",1
"1171","TheDailyEdge","ClarksonChuck",1
"1172","pepsibaby_04","ClarksonChuck",1
"1173","PeggyStuart","ClarksonChuck",1
"1174","RogerLemire","ClarksonChuck",1
"1175","Progress2day","WerewolfinMN",1
"1176","Our4thEstate","WerewolfinMN",1
"1177","leftnotright","WerewolfinMN",1
"1178","Jane_WI","WerewolfinMN",1
"1179","LiberallyJan","WerewolfinMN",1
"1180","stefsstuff","WerewolfinMN",1
"1181","Morning_West","WerewolfinMN",1
"1182","LCranston1939","WerewolfinMN",1
"1183","Rivercitidan","WerewolfinMN",1
"1184","TheDailyEdge","WerewolfinMN",1
"1185","yiawda","WerewolfinMN",1
"1186","peterflom","WerewolfinMN",1
"1187","Merlyn43","WerewolfinMN",1
"1188","TksABunchJohn","WerewolfinMN",1
"1189","pepsibaby_04","WerewolfinMN",1
"1190","davidschimpf","WerewolfinMN",1
"1191","WerewolfinMN","FConSMod",1
"1192","WerewolfinMN","HiJCP",1
"1193","WerewolfinMN","craigspaulding",1
"1194","WerewolfinMN","TheDailyEdge",1
"1195","WerewolfinMN","EdVeracity",1
"1196","WerewolfinMN","WIProud",1
"1197","WerewolfinMN","Progress2day",1
"1198","WerewolfinMN","stefsstuff",1
"1199","WerewolfinMN","UnitedWisconsin",1
"1200","WerewolfinMN","Merlyn43",1
"1201","WerewolfinMN","pepsibaby_04",1
"1202","WerewolfinMN","AngryBlackLady",1
"1203","WerewolfinMN","adbridgeforth",1
"1204","WerewolfinMN","LiberallyJan",1
"1205","WerewolfinMN","LCranston1939",1
"1206","WerewolfinMN","Rivercitidan",1
"1207","WerewolfinMN","peterflom",1
"1208","WerewolfinMN","missLtoe",1
"1209","WerewolfinMN","leftnotright",1
"1210","WerewolfinMN","davidschimpf",1
"1211","WerewolfinMN","Jane_WI",1
"1212","WerewolfinMN","nescdem",1
"1213","WerewolfinMN","HnstyNgov",1
"1214","WerewolfinMN","yiawda",1
"1215","WerewolfinMN","djB_MonEy",1
"1216","WerewolfinMN","TksABunchJohn",1
"1217","WerewolfinMN","Morning_West",1
"1218","WerewolfinMN","Auriandra",1
"1219","WerewolfinMN","Our4thEstate",1
"1220","WerewolfinMN","scyeatts",1
"1221","WerewolfinMN","Salon",1
"1222","WerewolfinMN","Valerie0714",1
"1223","Valerie0714","WerewolfinMN",1
"1224","FConSMod","WerewolfinMN",1
"1225","SpudLovr","Road_Boss",1
"1226","Cog_Dis","Road_Boss",1
"1227","Road_Boss","Salon",1
"1228","Road_Boss","DefendWisconsin",1
"1229","Road_Boss","MaryErpenbach",1
"1230","Road_Boss","PolitiScoop",1
"1231","Road_Boss","SpudLovr",1
"1232","Road_Boss","FrauMorris",1
"1233","Road_Boss","WIProud",1
"1234","Road_Boss","EdVeracity",1
"1235","Road_Boss","Cog_Dis",1
"1236","Road_Boss","superbranch",1
"1237","Progress2day","BetoGuero",1
"1238","Muxywithmoxie","BetoGuero",1
"1239","bluecheddar1","BetoGuero",1
"1240","SpudLovr","BetoGuero",1
"1241","MadPolitics","BetoGuero",1
"1242","DefeatVos","BetoGuero",1
"1243","superbranch","BetoGuero",1
"1244","Cog_Dis","BetoGuero",1
"1245","BetoGuero","Cog_Dis",1
"1246","BetoGuero","MadPolitics",1
"1247","BetoGuero","DefendWisconsin",1
"1248","BetoGuero","Muxywithmoxie",1
"1249","BetoGuero","sjzep",1
"1250","BetoGuero","bluecheddar1",1
"1251","BetoGuero","superbranch",1
"1252","BetoGuero","educator4WI",1
"1253","BetoGuero","legaleagle",1
"1254","BetoGuero","SpudLovr",1
"1255","BetoGuero","JakeMillerWis",1
"1256","BetoGuero","gjzielinski",1
"1257","BetoGuero","polymath22",1
"1258","BetoGuero","nedmiller",1
"1259","BetoGuero","CatLadyDarcy",1
"1260","BetoGuero","DefeatVos",1
"1261","BetoGuero","Progress2day",1
"1262","BetoGuero","TksABunchJohn",1
"1263","TksABunchJohn","BetoGuero",1
"1264","gjzielinski","BetoGuero",1
"1265","CatLadyDarcy","BetoGuero",1
"1266","GomerWHoward","IronStache",1
"1267","Forfairfare","IronStache",1
"1268","Muxywithmoxie","IronStache",1
"1269","bluecheddar1","IronStache",1
"1270","IronStache","DefendWisconsin",1
"1271","IronStache","news3jessica",1
"1272","IronStache","WeRWisconsin",1
"1273","IronStache","robzerban",1
"1274","IronStache","legaleagle",1
"1275","IronStache","bluecheddar1",1
"1276","IronStache","WIProud",1
"1277","IronStache","cjliebmann",1
"1278","IronStache","MahlonMitchell",1
"1279","IronStache","wisaflcio",1
"1280","IronStache","Cops4Labor",1
"1281","IronStache","OLBLightBrigade",1
"1282","IronStache","DefeatVos",1
"1283","IronStache","gjzielinski",1
"1284","IronStache","Cog_Dis",1
"1285","IronStache","rossacrosswi",1
"1286","IronStache","MaryErpenbach",1
"1287","IronStache","CatLadyDarcy",1
"1288","IronStache","UnitedWisconsin",1
"1289","IronStache","litterof6",1
"1290","IronStache","superbranch",1
"1291","IronStache","Muxywithmoxie",1
