ID,INCOME,RACE,SEX,SELF_ESTEEM
10415,0,3,2,21
10416,6600,3,1,26
10419,0,3,2,28
10420,0,3,2,23
10424,0,2,1,17
10425,6000,2,1,21
10427,2000,1,2,24
10428,0,1,2,19
10429,348,1,2,19
10433,0,2,2,19
10435,17936,2,1,22
10436,9000,1,2,19
10437,5000,3,2,24
10440,0,2,1,29
10441,3000,3,1,30
10442,3400,3,2,25
10450,2000,1,2,27
10451,9000,1,2,23
10452,1700,2,2,30
10455,0,2,1,26
10456,2000,3,2,26
10457,1562,3,1,28
10458,3000,3,2,30
10459,3081,3,2,22
10460,2000,3,2,22
10461,4000,3,1,23
10462,2900,3,1,27
10463,3231,3,1,24
10464,1400,3,1,24
10465,200,3,2,21
10468,1000,1,2,21
10469,19000,2,1,21
10470,1100,2,1,19
10473,4500,3,1,16
10474,3000,3,2,20
10476,700,3,1,24
10477,400,3,2,19
10478,4644,1,2,20
10480,2500,3,2,21
10481,2000,1,2,25
10482,1000,1,1,23
10485,35,3,2,19
10486,4320,1,2,23
10493,500,1,1,23
10496,3000,3,2,25
10500,3800,1,2,22
10501,1500,1,1,23
10503,1200,1,1,20
10506,0,1,2,18
10507,388,1,2,13
10508,2900,3,1,28
10509,0,1,1,22
10510,5500,1,1,20
10511,2500,1,2,17
10512,638,1,2,28
10518,3947,1,2,25
10520,1000,1,1,18
10521,2000,1,2,19
10522,2000,1,2,18
10523,3000,1,1,18
10524,1000,1,1,16
10528,1600,2,2,30
10530,0,1,2,20
10532,1000,1,2,21
10533,1000,2,2,20
10535,1000,1,2,24
10538,400,1,2,18
10539,200,3,2,24
10544,2000,1,2,18
10549,700,2,2,25
10553,6315,1,1,27
10554,3500,1,2,21
10556,4600,3,1,17
10559,2000,3,2,17
10561,1700,1,1,20
10562,1400,3,2,19
10565,4000,1,2,18
10566,562,2,1,17
10567,1000,2,1,19
10569,0,2,2,26
10570,1500,3,1,19
10571,570,3,2,18
10573,1000,1,2,15
10578,1350,2,2,29
10579,800,2,2,25
10580,7000,2,1,18
10582,2275,2,2,25
10583,0,2,1,24
10585,0,2,1,20
10587,3000,3,1,19
10588,0,3,2,26
10589,0,3,2,23
10590,250,1,2,17
10593,5000,3,1,25
10594,100,3,2,20
10595,680,3,1,21
10596,950,3,2,19
10597,0,3,2,26
10598,4500,2,2,29
10599,1035,3,2,24
10600,0,1,1,30
10601,1800,2,1,25
10602,0,1,2,21
10603,0,2,1,28
10604,0,3,2,30
10605,0,2,1,25
10606,0,2,1,21
10607,500,2,2,29
10608,0,2,1,28
10609,1400,3,1,26
10610,400,1,2,30
10611,500,3,1,20
10612,350,3,1,27
10613,2800,3,1,24
10614,0,3,1,26
10615,0,2,2,27
10616,350,2,1,22
10617,0,3,1,20
10618,400,3,2,29
10619,0,2,2,27
10620,0,3,1,20
10621,325,2,2,27
10622,0,2,2,29
10623,0,3,1,25
10624,900,3,2,30
10625,2800,3,2,24
10626,0,3,2,24
10627,0,3,2,25
10628,360,1,2,18
10629,0,3,2,20
10630,0,2,2,30
10631,0,2,1,28
10632,1800,2,1,24
10633,0,3,2,22
10634,0,2,2,23
10635,0,3,1,30
10636,0,3,2,30
10638,300,3,1,21
10639,0,3,1,30
10640,200,3,1,23
10641,0,3,1,23
10642,0,2,1,30
10643,0,3,1,28
10644,0,3,2,30
10645,0,1,2,28
10646,4160,3,2,30
10647,3200,3,2,22
10648,0,2,2,30
10649,2000,3,2,30
10650,1800,2,2,25
10651,1800,3,2,27
10652,0,3,2,20
10653,500,3,2,28
10654,0,3,1,28
10655,0,2,1,21
10656,1500,3,1,28
10658,0,3,1,22
10659,0,3,1,19
10660,0,3,1,20
10661,0,2,1,25
10662,194,1,1,19
10663,0,3,1,20
10664,1200,2,1,21
10665,0,3,1,22
10666,616,2,1,20
10667,0,2,1,16
10668,0,2,1,25
10669,2000,3,1,18
10670,0,2,1,29
10671,0,3,1,14
10672,0,2,1,22
10673,0,3,1,24
10674,600,3,2,18
10676,3000,2,2,21
10677,1500,3,2,30
10678,1600,3,1,20
10679,2500,3,1,30
10680,0,2,2,16
10681,0,3,2,23
10682,0,3,2,26
10683,1000,3,2,30
10684,0,3,2,28
10685,600,3,2,24
10686,1000,3,2,21
10687,0,3,2,24
10688,0,2,2,23
10689,1125,3,2,25
10690,0,2,2,22
10692,0,3,1,23
10693,0,3,2,28
10694,0,3,1,19
10695,0,1,2,26
10696,0,3,2,16
10697,0,3,1,25
10698,0,3,1,27
10699,1400,3,1,26
10700,0,3,1,30
10701,300,3,1,20
10702,300,3,1,25
10703,0,3,1,18
10705,0,3,1,21
10706,550,2,1,30
10707,0,1,1,24
10708,0,3,1,23
10709,0,3,1,20
10710,0,2,2,29
10711,0,3,2,30
10712,0,2,2,23
10713,0,3,2,25
10714,800,3,1,27
10715,300,3,1,25
10716,0,3,1,22
10717,0,3,1,24
10718,0,2,1,22
10720,200,3,2,26
10721,0,3,1,26
10722,1320,3,1,19
10723,0,2,1,27
10724,0,3,1,21
10725,0,3,1,30
10726,0,3,1,23
10728,1100,3,1,26
10729,0,2,1,23
10730,0,2,1,24
10731,2000,3,2,30
10732,1000,3,1,21
10733,2400,2,2,29
10734,900,3,2,26
10735,0,1,2,29
10736,6140,3,2,20
10737,3000,3,1,30
10738,0,3,1,20
10739,0,3,1,23
10740,0,2,1,17
10741,0,1,2,29
10742,4500,1,1,24
10743,1500,3,1,21
10744,1000,3,2,28
10745,9400,3,1,30
10746,0,1,2,24
10747,0,3,1,23
10748,1000,3,1,29
10749,0,2,1,26
10750,1100,3,1,30
10751,300,3,2,19
10752,1395,3,2,27
10753,6300,3,1,22
10754,0,2,1,21
10755,0,3,1,14
10756,800,3,1,29
10757,2400,3,1,30
10758,0,3,1,26
10759,0,3,1,30
10761,0,3,1,25
10762,0,3,1,19
10763,0,3,1,21
10764,0,3,1,25
10765,0,1,1,28
10766,0,1,1,18
10767,0,3,1,22
10768,0,3,1,28
10769,0,1,1,24
10770,0,3,1,23
10771,0,3,1,23
10772,0,2,1,20
10773,0,2,1,19
10774,0,3,1,27
10775,0,3,1,25
10776,0,3,1,28
10777,0,3,1,29
10778,0,3,1,25
10779,0,3,1,26
10780,200,3,1,24
10781,0,3,1,20
10786,0,3,1,28
10787,0,3,1,25
10789,0,2,1,19
10790,0,2,1,30
10791,0,2,1,22
10793,6000,3,2,16
10794,0,2,2,30
10795,0,3,1,25
10796,0,2,1,27
10797,0,2,1,19
10798,0,2,2,26
10799,0,2,1,30
10800,0,3,2,21
10801,2000,3,1,28
10802,0,3,2,23
10804,0,2,1,28
10805,0,3,2,20
10806,500,3,2,20
10807,0,3,2,22
10808,0,3,2,18
10809,0,2,2,29
10810,0,2,2,25
10811,3600,3,2,17
10812,0,3,1,29
10813,100,2,1,30
10814,900,2,2,25
10815,0,2,2,26
10817,600,3,1,25
10818,0,1,2,30
10819,4300,3,1,29
10820,0,3,1,20
10821,0,1,1,30
10822,0,3,1,24
10823,0,2,1,19
10824,0,3,1,26
10825,0,3,1,30
10826,0,3,1,24
10827,0,2,1,25
10828,0,3,2,27
10829,0,3,2,22
10830,0,3,1,24
10831,0,2,1,23
10832,0,2,2,30
10833,0,3,2,19
10834,0,1,1,20
10835,0,3,2,20
10836,0,3,1,23
10837,0,2,2,22
10838,0,3,1,30
10839,0,3,1,23
10840,0,3,1,17
10841,0,2,1,20
10842,0,1,1,25
10843,6000,3,1,25
10844,1748,2,1,18
10845,0,3,1,26
10846,230,3,1,24
10847,0,2,1,30
10848,0,2,1,26
10849,0,3,1,29
10850,0,3,1,27
10852,0,1,1,20
10853,0,2,1,28
10854,0,3,1,19
10855,0,2,1,27
10856,0,3,1,23
10857,160,3,1,27
10858,0,1,1,23
10859,0,2,1,28
10860,3000,3,1,24
10861,1080,2,2,30
10863,0,3,2,21
10865,2090,1,2,21
10866,0,2,1,23
10868,0,3,2,29
10869,0,2,2,20
10870,700,2,2,25
10871,0,3,2,28
10872,1920,2,2,28
10873,0,2,1,29
10876,0,3,2,27
10877,250,3,1,20
10878,0,3,2,29
10879,1000,3,2,29
10880,0,3,2,30
10881,0,3,1,27
10882,0,1,1,25
10883,0,2,1,22
10884,1800,3,1,20
10886,0,3,1,30
10887,0,3,1,20
10888,0,3,1,26
10889,0,3,1,20
10890,600,3,1,27
10891,4500,3,1,30
10892,0,3,1,20
10893,0,2,1,23
10894,0,2,1,30
10895,0,3,1,22
10896,0,2,1,21
10898,3000,2,2,19
10899,5000,2,1,24
10900,3085,3,2,28
10901,2780,3,2,18
10902,2740,3,1,20
10904,0,3,2,20
10905,0,3,1,30
10906,0,2,2,25
10907,0,3,1,25
10908,0,2,1,20
10909,0,3,1,25
10910,1200,3,1,30
10911,0,3,1,25
10913,0,2,1,27
10914,0,3,1,27
10915,0,3,1,25
10916,0,3,1,20
10917,0,3,1,22
10918,0,2,1,17
10919,0,3,1,27
10920,0,2,1,26
10921,2000,2,1,19
10922,1200,3,1,26
10923,0,3,2,21
10924,1000,3,2,26
10925,0,1,2,21
10926,0,2,2,21
10927,0,2,1,24
10928,112,3,1,18
10929,0,3,2,21
10930,100,3,2,19
10931,0,3,2,26
10932,0,1,2,25
10933,0,2,2,28
10934,200,3,1,29
10935,0,3,1,26
10936,350,1,1,25
10937,7000,3,1,25
10938,0,3,1,22
10939,0,3,1,24
10940,0,3,1,26
10941,0,3,1,22
10942,0,3,1,25
10943,0,2,1,24
10944,2400,3,2,26
10945,2100,1,1,24
10946,0,3,2,21
10947,0,3,1,20
10948,100,2,2,23
10949,0,3,1,25
10950,0,2,1,17
10951,5000,2,2,19
10952,600,3,2,13
10953,0,3,1,22
10954,0,3,1,16
10955,0,2,1,30
10956,0,2,1,26
10957,0,3,2,20
10958,0,2,2,20
10959,0,3,2,29
10960,35,3,2,30
10961,350,3,1,26
10963,0,2,1,28
10964,0,3,2,28
10965,1800,2,1,26
10966,0,3,1,30
10967,0,3,1,16
10968,0,2,1,24
10969,0,1,1,24
10970,25,2,1,23
10971,0,3,1,23
10972,1000,2,1,20
10973,700,3,2,20
10974,1000,2,2,29
10975,1800,3,1,23
10976,1500,3,2,24
10977,0,1,2,24
10978,0,3,2,22
10980,0,2,1,20
10981,0,3,2,23
10982,0,3,1,24
10983,0,3,1,23
10984,0,2,1,22
10985,0,3,1,20
10986,1000,3,2,21
10987,0,3,2,25
10989,0,3,1,19
10990,0,1,1,26
10991,0,2,1,27
10992,0,3,1,19
10993,0,2,1,25
10994,0,3,1,29
10995,0,3,1,26
10996,1300,3,1,27
10997,400,3,1,27
10998,300,3,1,26
10999,0,3,1,25
11000,0,3,1,30
11001,0,1,1,30
11002,100,3,1,19
11004,0,3,1,29
11005,0,1,1,21
11006,0,2,1,21
11008,0,3,1,24
11009,0,3,1,19
11010,2300,3,1,24
11012,0,3,1,26
11013,0,3,1,30
11014,750,1,1,21
11015,0,3,1,23
11016,0,3,1,22
11017,50,3,1,25
11018,0,3,1,19
11019,0,1,1,30
11020,0,3,2,29
11021,700,2,2,23
11025,0,2,2,25
11026,0,3,1,22
11027,700,3,1,25
11028,0,3,2,21
11029,0,3,2,23
11030,1500,3,1,29
11031,0,3,2,23
11032,2500,3,1,25
11033,0,3,2,27
11034,80,3,2,19
11035,600,3,2,17
11036,0,3,1,24
11037,0,3,1,18
11038,1500,3,1,23
11039,2000,3,1,17
11040,2000,3,1,21
11041,0,1,1,24
11042,0,3,1,19
11043,0,2,1,30
11044,0,2,1,24
11045,700,2,1,27
11046,0,3,1,18
11047,0,3,1,21
11048,0,3,1,26
11049,0,1,1,18
11050,0,3,1,28
11051,0,2,1,25
11052,0,2,1,28
11053,0,3,1,29
11054,0,2,1,18
11055,0,3,1,20
11056,0,3,1,26
11057,0,3,1,22
11058,0,3,1,21
11059,0,3,1,26
11060,0,3,1,24
11061,1400,3,1,20
11062,0,2,1,20
11064,550,1,1,22
11065,1500,2,1,26
11066,0,3,1,18
11067,0,3,1,23
11068,0,2,1,25
11069,0,2,1,30
11070,8400,2,1,24
11071,0,2,1,20
11072,0,2,1,29
11073,0,3,1,28
11074,0,2,1,30
11075,0,3,1,24
11076,0,3,1,25
11077,0,1,1,30
11078,0,2,1,21
11079,0,3,1,23
11080,0,3,1,19
11081,0,3,1,23
11082,0,2,1,24
11083,0,2,1,30
11084,0,3,1,18
11086,2560,3,1,22
11088,0,2,1,25
11089,0,3,1,17
11090,0,3,1,20
11091,0,2,1,24
11092,0,3,1,23
11093,0,3,1,19
11095,0,3,1,24
11096,770,2,1,20
11097,0,2,1,27
11098,30,3,2,23
11099,0,3,2,23
11100,0,2,2,30
11101,500,2,2,23
11102,780,2,1,27
11103,0,2,2,18
11104,0,2,2,18
11105,700,3,1,23
11107,800,2,2,23
11108,5000,3,2,26
11109,0,1,1,26
11110,1410,3,1,18
11111,3700,3,1,22
11112,170,3,1,16
11113,0,3,1,23
11114,720,3,1,22
11116,1500,3,2,19
11117,0,3,1,18
11119,2100,3,1,20
11120,13000,3,1,26
11121,0,3,1,21
11122,0,3,2,27
11123,0,1,2,29
11124,0,2,1,25
11125,0,2,2,26
11126,0,3,1,16
11127,5000,3,1,21
11128,0,1,1,28
11129,0,3,1,22
11130,0,2,2,20
11131,0,3,2,20
11132,0,3,2,24
11133,0,3,2,21
11134,0,3,2,30
11135,0,3,2,19
11136,0,2,2,20
11137,0,3,2,23
11138,0,3,1,26
11139,0,3,1,23
11140,0,3,1,30
11141,0,3,1,19
11142,0,1,1,27
11143,0,3,1,24
11144,0,2,2,23
11145,0,3,2,22
11146,0,3,2,20
11147,1000,3,2,25
11148,0,3,2,29
11149,6000,3,2,25
11150,0,3,2,27
11151,0,3,2,30
11152,0,3,2,22
11153,156,2,2,26
11154,0,3,1,29
11155,0,2,2,29
11156,0,2,1,21
11157,500,1,1,24
11158,0,3,1,20
11159,0,3,2,23
11160,0,3,2,26
11161,0,2,2,26
11163,0,3,2,19
11164,675,3,2,23
11165,0,3,1,18
11166,0,3,1,18
11167,0,3,1,28
11168,0,3,2,27
11170,0,3,2,19
11171,0,3,2,28
11172,0,3,2,28
11174,0,3,2,25
11175,0,3,2,23
11176,0,2,2,22
11177,0,3,2,24
11178,0,2,1,22
11179,0,2,1,22
11180,0,2,2,20
11181,0,3,1,17
11182,0,3,2,26
11183,0,3,2,22
11184,0,2,2,21
11185,0,3,1,24
11186,0,1,1,14
11187,0,3,2,30
11188,0,3,2,24
11189,0,3,2,27
11190,0,1,2,27
11191,0,3,2,30
11192,1600,2,1,20
11193,4500,3,1,20
11194,0,2,1,17
11195,0,2,1,23
11196,0,3,1,24
11197,0,3,1,29
11198,3000,3,1,23
11199,0,2,2,25
11200,0,3,2,25
11201,0,3,1,30
11202,0,3,1,26
11203,0,3,2,25
11204,1000,3,2,30
11205,150,3,1,19
11206,0,2,1,21
11207,0,3,1,23
11208,0,3,1,17
11209,1240,1,1,30
11210,140,2,2,18
11211,0,2,2,28
11213,0,3,2,24
11214,0,3,2,29
11215,0,3,1,21
11216,180,3,1,28
11217,200,3,2,21
11218,3500,3,1,18
11219,600,3,2,20
11220,0,3,2,24
11221,0,2,1,21
11222,0,1,2,24
11224,0,3,2,29
11225,2000,3,2,18
11226,0,3,2,16
11227,5000,3,1,20
11228,0,3,2,22
11229,0,3,1,21
11230,0,3,1,29
11231,500,2,1,20
11232,0,3,1,26
11233,4000,3,1,19
11234,0,3,1,22
11235,0,3,2,28
11236,0,3,2,29
11237,0,3,2,27
11238,0,3,1,22
11239,0,3,1,23
11240,0,3,1,29
11241,0,3,1,24
11242,0,3,1,25
11244,0,3,2,24
11245,0,3,1,21
11246,1300,3,1,29
11247,2000,3,1,26
11248,0,3,1,27
11249,0,3,1,30
11250,1500,3,1,26
11251,0,3,1,26
11253,0,3,1,29
11254,0,3,1,20
11255,0,3,1,20
11258,0,3,1,16
11259,0,3,2,24
11260,0,3,2,25
11261,0,3,2,20
11262,0,3,2,30
11263,0,3,1,20
11264,0,2,1,30
11265,0,3,1,30
11266,0,3,2,17
11267,1000,3,1,20
11268,0,3,2,24
11269,700,3,2,18
11270,0,3,2,19
11271,1800,3,1,21
11272,1350,3,2,23
11273,3600,3,1,21
11274,0,2,1,23
11275,0,3,1,20
11276,1200,2,2,23
11277,1200,3,2,27
11278,5000,3,2,27
11279,2240,3,1,25
11280,0,3,1,26
11281,1524,3,1,27
11282,600,3,1,20
11283,0,3,2,29
11284,0,3,2,19
11285,1150,3,2,29
11286,0,2,2,26
11287,0,3,1,26
11289,0,3,1,25
11290,0,3,1,26
11291,400,3,1,26
11292,0,3,1,25
11293,0,3,1,22
11294,5000,3,1,23
11295,0,1,1,21
11296,0,3,2,29
11297,0,3,1,19
11298,300,3,2,25
11299,0,3,2,27
11300,0,3,1,25
11301,0,3,1,30
11302,0,3,1,25
11303,0,3,1,23
11304,0,3,2,26
11305,0,2,1,25
11307,0,3,2,21
11308,0,3,2,23
11309,400,3,2,27
11310,5448,3,2,26
11311,0,3,1,21
11312,0,3,1,29
11313,0,3,2,24
11314,0,3,1,30
11315,0,3,1,19
11316,0,3,1,19
11317,6000,3,1,26
11318,1000,3,1,20
11319,800,3,2,24
11320,2883,3,2,23
11321,500,3,2,20
11322,2000,3,1,23
11324,2160,3,2,27
11325,3500,2,1,23
11326,0,2,2,24
11327,1400,3,2,21
11328,0,3,1,20
11329,0,2,1,27
11330,200,3,1,28
11331,2700,3,1,18
11332,0,3,1,18
11333,0,1,1,30
11334,0,3,1,27
11336,400,3,1,27
11337,500,3,1,28
11338,0,3,1,20
11339,600,3,1,18
11340,0,3,1,24
11341,0,2,2,24
11342,0,2,1,30
11343,0,3,2,26
11344,0,3,1,20
11346,0,3,2,28
11347,250,3,2,25
11349,400,3,1,20
11350,562,3,1,23
11351,0,3,1,23
11352,300,3,1,24
11353,0,3,1,23
11354,235,3,1,23
11356,0,3,2,25
11357,0,3,2,26
11358,0,3,2,30
11359,0,3,1,22
11361,0,3,1,21
11362,1160,3,1,21
11363,2800,2,2,27
11364,2500,3,1,20
11365,0,3,2,25
11366,750,3,2,28
11367,0,2,1,23
11368,0,3,1,30
11369,0,3,2,14
11370,3000,3,1,28
11371,710,3,2,25
11373,0,3,2,20
11374,60,3,2,20
11375,500,3,2,25
11376,0,3,1,27
11377,100,3,1,19
11378,0,3,2,17
11379,300,3,1,26
11380,0,3,2,27
11381,3500,3,1,29
11382,5700,2,1,28
11385,6300,3,1,21
11386,0,3,1,30
11387,0,3,1,25
11388,0,3,1,26
11389,0,3,2,28
11390,6000,3,2,23
11391,320,3,1,20
11392,0,3,2,25
11393,140,3,2,26
11395,0,1,2,29
11396,0,3,2,28
11397,0,3,2,30
11398,0,3,2,24
11399,400,3,2,28
11401,2000,3,2,20
11402,1000,3,2,25
11403,2500,3,2,24
11404,1215,3,2,30
11405,1500,3,1,18
11406,4000,3,1,18
11407,0,2,2,26
11408,0,3,1,27
11409,0,3,2,29
11410,0,2,1,28
11411,150,3,2,26
11412,0,2,2,26
11413,0,3,1,27
11414,0,3,1,22
11415,0,3,1,25
11416,0,3,2,27
11417,0,3,1,30
11418,0,3,1,25
11419,8000,3,1,30
11420,0,3,2,20
11421,0,3,1,20
11422,0,3,1,25
11423,0,3,1,17
11424,0,3,1,25
11425,1000,3,1,30
11426,9500,3,1,27
11427,0,1,2,26
11428,2000,3,1,23
11429,0,2,1,24
11430,0,3,1,22
11431,7200,1,1,21
11432,0,3,2,29
11433,1300,3,1,30
11434,0,3,1,29
11435,0,3,1,30
11436,0,1,1,24
11437,1400,3,1,30
11438,6000,2,1,30
11439,0,3,1,20
11440,0,3,2,20
11441,0,3,1,24
11442,1350,3,2,30
11443,0,3,2,28
11444,3000,2,1,24
11445,0,3,2,24
11446,500,3,2,30
11448,0,3,2,21
11449,200,3,2,26
11450,900,1,2,12
11451,0,3,1,28
11452,0,3,1,17
11453,0,3,1,26
11455,0,3,2,29
11456,0,2,2,30
11457,0,3,2,24
11458,0,3,2,27
11459,2000,3,2,21
11460,418,3,2,20
11461,1500,3,2,30
11462,0,3,1,23
11463,0,2,1,27
11464,700,3,1,21
11465,0,3,1,29
11466,5600,3,1,19
11467,250,3,1,22
11468,0,3,2,18
11469,1300,3,1,20
11470,0,3,1,28
11471,0,3,2,19
11472,625,2,2,21
11473,0,3,1,26
11474,0,3,2,25
11475,800,3,1,30
11476,0,3,1,29
11477,0,3,2,25
11478,6040,2,1,30
11479,7032,3,1,17
11480,500,3,1,26
11481,0,3,1,23
11482,0,3,2,24
11483,0,3,1,22
11484,0,3,1,29
11485,250,2,2,30
11486,0,3,2,17
11487,130,3,2,24
11488,0,3,2,25
11489,0,3,1,30
11490,300,3,2,25
11491,0,2,2,17
11492,0,3,2,28
11493,500,3,2,25
11494,2400,1,2,28
11496,0,3,1,22
11497,110,1,1,19
11499,0,3,1,16
11501,1000,3,2,19
11502,0,3,2,24
11503,0,3,2,26
11504,0,2,2,27
11505,900,3,1,26
11506,500,3,1,24
11507,0,3,1,24
11508,500,3,1,28
11509,0,3,1,30
11510,0,3,1,24
11511,0,2,1,18
11512,0,3,2,30
11513,1700,3,1,30
11515,2300,3,1,27
11516,0,3,1,29
11517,0,3,2,20
11518,0,3,2,23
11519,0,3,2,19
11520,10000,3,1,25
11521,0,3,2,26
11522,0,3,1,21
11523,300,3,1,19
11525,0,2,1,19
11527,0,3,2,30
11529,0,3,2,17
11530,1000,3,1,21
11531,6000,3,2,19
11532,0,3,2,26
11533,700,3,2,24
11534,1300,3,1,30
11535,1300,2,1,29
11536,0,1,1,23
11537,1840,3,2,20
11539,0,3,1,20
11540,0,3,2,30
11541,0,3,2,30
11542,0,3,1,25
11543,0,3,1,28
11544,0,3,1,28
11545,1000,3,1,23
11546,0,3,1,19
11547,0,2,1,23
11548,0,3,2,28
11549,0,3,2,25
11550,0,2,2,25
11551,0,3,1,21
11552,0,3,1,22
11553,500,3,2,27
11554,700,2,2,20
11555,0,3,2,27
11556,4000,3,2,24
11557,0,3,2,25
11558,150,3,1,21
11559,0,2,1,27
11560,0,3,1,22
11561,0,2,1,29
11562,0,3,1,23
11563,0,3,2,22
11564,0,3,2,15
11566,0,3,2,27
11567,0,1,1,24
11568,0,3,1,30
11569,6000,3,1,24
11570,0,3,2,23
11571,0,3,2,19
11572,800,3,2,18
11573,0,3,2,21
11574,0,3,1,24
11575,0,1,2,18
11576,0,3,2,18
11577,0,3,1,24
11578,0,3,1,25
11579,0,3,1,20
11580,0,3,1,28
11581,0,3,1,29
11582,0,3,1,27
11583,250,3,1,30
11584,0,3,1,21
11585,0,3,1,18
11588,0,3,1,30
11590,0,3,1,21
11591,0,3,1,25
11592,0,3,1,22
11593,0,3,1,20
11595,0,3,1,28
11596,0,3,1,24
11597,0,3,1,30
11598,0,3,1,25
11599,0,3,1,26
11600,100,3,1,30
11602,0,3,1,19
11603,0,3,1,24
11604,0,3,1,26
11605,0,1,1,27
11606,0,3,1,19
11607,0,2,1,27
11610,0,3,1,21
11611,0,3,1,26
11612,1320,3,1,23
11613,0,2,1,23
11614,0,3,1,29
11615,0,3,1,16
11618,0,3,1,18
11621,0,3,1,24
11622,0,3,1,23
11623,0,2,1,29
11624,0,3,1,20
11625,0,2,1,29
11626,0,3,1,19
11627,0,3,1,18
11628,0,3,1,23
11629,0,1,1,21
11630,0,3,1,28
11632,500,3,1,26
11634,6000,3,1,23
11636,0,2,1,25
11639,250,3,2,23
11640,0,3,2,28
11641,0,3,2,20
11642,0,3,2,27
11643,0,3,1,26
11644,0,3,1,25
11645,500,2,2,28
11646,900,3,1,29
11647,0,2,2,24
11648,0,3,1,22
11649,0,3,1,29
11650,0,3,2,27
11651,0,2,1,20
11652,0,3,2,26
11654,0,3,1,29
11655,0,3,1,18
11656,0,3,1,19
11657,0,3,1,28
11658,0,2,1,22
11659,0,3,1,18
11660,4600,3,1,22
11661,0,3,1,19
11662,0,1,1,20
11663,0,3,1,22
11664,0,2,1,15
11665,0,3,1,26
11666,0,3,1,21
11667,0,3,1,30
11668,0,3,1,28
11670,0,3,1,22
11671,0,3,1,21
11672,0,3,1,20
11673,0,3,1,25
11674,0,3,1,21
11675,0,3,1,26
11676,0,2,1,25
11677,0,3,1,16
11678,400,3,1,16
11680,0,3,1,30
11681,0,3,1,23
11682,0,3,1,24
11683,0,3,1,20
11684,0,3,1,21
11685,0,3,1,20
11686,0,3,1,27
11687,0,3,1,25
11688,0,3,1,18
11689,0,3,1,25
11691,6000,3,1,22
11692,0,3,1,27
11694,0,3,1,29
11695,0,3,1,23
11696,0,2,1,24
11697,0,3,1,23
11698,0,3,1,20
11699,0,3,1,22
11700,0,3,1,23
11701,0,3,1,22
11702,0,3,1,29
11703,0,3,1,23
11704,0,3,1,24
11705,0,3,2,25
11706,0,3,2,30
11707,0,3,1,30
11708,0,3,2,23
11709,0,3,2,27
11710,0,3,2,20
11711,0,3,2,26
11712,0,3,1,17
11713,0,3,2,23
11714,0,3,2,24
11715,0,3,1,29
11716,6600,3,1,28
11717,200,3,2,21
11718,0,3,2,21
11720,0,3,1,23
11721,90,3,1,23
11722,0,3,1,21
11723,1800,3,1,25
11724,0,3,1,21
11725,0,3,2,24
11726,200,3,2,19
11727,0,3,1,26
11728,500,3,1,25
11729,0,3,1,21
11730,1100,3,1,20
11731,0,3,2,30
11732,0,3,2,26
11733,0,3,2,20
11734,0,3,2,25
11735,2000,3,1,29
11736,0,3,1,29
11737,0,3,1,20
11738,0,1,1,26
11739,0,3,2,30
11740,0,3,1,27
11741,0,3,2,29
11742,0,3,2,29
11743,0,3,2,28
11744,0,3,2,21
11745,0,3,1,19
11746,0,2,2,29
11747,0,3,2,21
11748,1400,3,1,20
11749,0,3,1,20
11751,6000,3,1,22
11752,5000,2,2,21
11754,0,3,1,21
11762,3875,2,1,23
11769,300,3,2,26
11777,715,2,2,28
11778,3400,2,2,29
11779,0,3,2,20
11782,2000,3,1,19
11787,2900,3,2,24
11788,500,3,1,29
11792,2700,3,2,16
11795,600,3,2,27
11798,500,2,2,28
11800,12000,3,2,18
11802,725,2,2,19
11803,450,3,2,25
11808,6000,3,2,26
11810,5000,3,1,20
11811,0,3,2,17
11812,0,3,2,10
11813,0,3,2,20
11815,1037,3,2,19
11816,200,3,2,28
11817,6000,3,1,19
11818,0,3,2,19
11821,4600,3,1,26
11823,1500,3,1,28
11826,0,2,2,23
11827,0,2,2,26
11828,500,2,1,22
11832,0,1,2,24
11834,12000,3,2,20
11835,1000,3,2,20
11836,2544,2,1,21
11840,0,2,1,23
11843,7500,1,1,28
11847,2860,3,2,19
11851,9000,3,2,28
11854,0,2,2,30
11857,16000,3,1,23
11858,3000,3,2,20
11859,895,2,2,23
11860,940,1,1,22
11861,7000,1,2,21
11862,7500,3,2,18
11866,3000,3,2,24
11869,4500,3,2,30
11872,2000,3,1,27
11873,1000,3,2,20
11874,8000,3,2,20
11879,1100,3,2,24
11881,6700,3,2,24
11882,1750,3,2,21
11883,6000,1,1,30
11886,6500,3,2,23
11887,6500,3,1,18
11890,6000,1,1,17
11891,5200,1,2,23
11892,9200,2,1,25
11894,4500,3,2,18
11898,6000,3,2,26
11901,1000,3,2,19
11902,7000,3,2,22
11905,1050,3,2,27
11906,2290,3,2,28
11907,7812,3,1,19
11908,2000,3,1,22
11910,1500,3,2,23
11911,650,3,1,23
11913,1287,3,1,17
11914,3000,3,1,12
11917,17263,3,1,30
11921,2320,3,1,30
11924,1200,3,1,29
11929,4000,3,2,23
11930,0,3,2,18
11931,600,2,2,25
11932,1200,2,2,22
11933,0,2,2,21
11936,530,2,1,30
11937,832,2,1,24
11938,8000,2,1,16
11940,2000,3,2,14
11946,800,1,1,13
11948,70,1,2,17
11953,400,3,2,17
11955,600,3,2,25
11957,2000,3,1,23
11959,9000,3,2,21
