"","Account","User Name","Followers at Posting","Post Created","Post Created Date","Post Created Time","Type","Total Interactions","Likes","Comments","Views","Like and View Counts Disabled","URL","Link","Photo","Title","Description","Image Text","Sponsor Id","Sponsor Name","Overperforming Score (weighted  —  Likes 1x Comments 1x )"
"31","Climate Reality","climatereality","330835","2022-10-02 15:54:02 EDT",2022-10-02,57242,"Video",238,237,1,1939,FALSE,"https://www.instagram.com/p/CjOUivKtuHq/","https://www.instagram.com/p/CjOUivKtuHq/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/310128654_483388990469262_5931167892923984_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KqvLS4WkGFQAX8exyte&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8eitdACRqbcAnAFuFq31-3AUnPPjFNqxTAJ_tsUXRqsQ&oe=634A62F0",NA,"Just 4 more days until #24HoursofReality! We can't wait to share all of your inspiring stories. One of our biggest hopes is for a just transition to renewable energy. It’s time to take your future into your own hands -- we need you to fight with us! Join us on October 7 for 24 hours dedicated to solutions. Visit our website if you're in need of some #ClimateHope! 
#SpotlightonSolutions www.24hoursofreality.org","WE HAVE HOPE FOR FOR A JUST TRANSITION TO CLEAN ENERGY.",NA,NA,-2.84
"32","Climate Reality","climatereality","330810","2022-10-01 12:16:24 EDT",2022-10-01,44184,"Album",1850,1807,43,0,FALSE,"https://www.instagram.com/p/CjLW8CmN1Ru/","https://www.instagram.com/p/CjLW8CmN1Ru/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/309874344_1188909978385861_2014444136903871139_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fI4qU5LS-R8AX-FzJxR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-tybilfDJE5pLBMKEU0XUWFABrNQbgzFvDMfb4H5XNNw&oe=6348F890",NA,"We’re nearing dangerous climate tipping points — and unless we change course quickly, the climate crisis will only accelerate faster. According to the UN IPCC, tipping points are critical thresholds beyond which an ecosystem will reorganize itself - and usually not to our advantage. As nature tries to stabilize in the wake of a changing climate, the results could be catastrophic. 

We still have time to avoid many tipping points and prevent the worst of the climate crisis. But it’s going to take real climate action NOW. 

Go to bit.ly/Climate-Tipping-Points to learn more!",NA,NA,NA,1.43
"33","Climate Reality","climatereality","330720","2022-09-30 10:33:02 EDT",2022-09-30,37982,"Video",324,321,3,1815,FALSE,"https://www.instagram.com/p/CjImNJcKFd6/","https://www.instagram.com/p/CjImNJcKFd6/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/309659819_190741566742172_8036621173814306788_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JnselZUFhlsAX9pi99i&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT84nlOg4p69Q9wVIdQ7x8vPET_DJ_DO8ZEBV4M7jl3-3g&oe=63493411",NA,"Only 6 days until #24HoursofReality: Spotlight on Solutions and Hope! In the week leading up to the big event, we wanted to give you an idea of what's to come. For 24 hours, we're sharing stories of regular people fighting climate change and environmental injustice with a focus on accelerating a just transition to clean energy, expanding zero-emission transportation and transit, creating inclusive green communities, and advancing natural solutions. Visit our website and check out all of our social channels for stories and solutions any time starting at 9PM ET on October 6. We are thrilled to be sharing them with you! 
#Spotlightonsolutions www.24hoursofreality.org","WE HAVE HOPE FOR INCLUSIVE GREEN COMMUNITIES",NA,NA,-2.12
"34","Climate Reality","climatereality","330733","2022-09-27 11:33:07 EDT",2022-09-27,41587,"Photo",1908,1892,16,0,FALSE,"https://www.instagram.com/p/CjA-zfGNURZ/","https://www.instagram.com/p/CjA-zfGNURZ/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/308712351_838062290691335_4586459459121089846_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bo-KT5NNe6UAX9wGo0S&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT91st73WWOHoPrWI2AjDvDWx2VY7uGKRZWV2LzDYT0Idg&oe=6348CF1D",NA,"Tackling the climate crisis doesn’t just mean a healthier planet – it means righting the wrongs of gender inequality. Globally, women are more likely to be poor than men. The result? Women across the world could lose their homes to climate change. It’s time to #ActOnClimate.","ACCORDING TO THE UN 80% OF THOSE DISPLACED BY THE CLIMATE CRISIS ARE WOMEN Source:bb.in/2QgeiAt",NA,NA,1.49
"35","Climate Reality","climatereality","330639","2022-09-25 14:37:22 EDT",2022-09-25,52642,"Album",2128,2103,25,0,FALSE,"https://www.instagram.com/p/Ci8KTYXM7-_/","https://www.instagram.com/p/Ci8KTYXM7-_/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/308492918_613183047107566_2735239366799466663_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gW0MoeX2NhcAX9-0Qwv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_Ay4y_S0LOBwiDwxm57JzKfhJWeCgSrLPOXh377_VoDg&oe=6349F857",NA,"Wondering how you can passively take climate action? Try banking! Green banks are financial institutions that seek to combat climate change and environmental injustice. Rather than investing in fossil fuels or large companies, green banks invest in decarbonization, middle-class jobs, and economic growth by supporting clean energy projects. Money is reinvested every time a loan is paid off, creating a snowball effect of community-driven climate solutions. Sounds good to us! Learn more here: bit.ly/wewantgreencommunities 

#climatereality #greenbank #greencommunities #climatesolutions #climateaction",NA,NA,NA,1.61
"36","Climate Reality","climatereality","330616","2022-09-24 11:02:08 EDT",2022-09-24,39728,"Photo",329,327,2,0,FALSE,"https://www.instagram.com/p/Ci5M3xVKemt/","https://www.instagram.com/p/Ci5M3xVKemt/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/308245980_813180449706700_8242071911037354960_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FHlwGvQilCAAX9d9Q47&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT80bU5UQHmM00iUqghzrWL6AXtmUgMqnQo3zvJaDjeg5g&oe=6349EF27",NA,"Your work and your voices made the difference for climate action this year. Now, we want to hear your story. Join us on 10/7 for #24HoursofReality: Spotlight on Solutions and Hope to uplift the ways you #LeadOnClimate in your communities. Click the link in our bio to visit the 24 Hours website to learn more.","2022 HAS BEEN ANOTHER YEAR OF CLIMATE DEVASTATION FOR COMMUNITIES AROUND THE WORLD. IT'S ALSO BEEN A YEAR WITH BIG CLIMATE WINS AND EVEN MORE SOLUTIONS. THANKS TO YOU! WILL YOU GET INVOLVED IN 24 HOURS OF REALITY ON OCTOBER 7? 24 Hoursof Reality HOPE",NA,NA,-4.01
"37","Climate Reality","climatereality","330577","2022-09-23 08:09:07 EDT",2022-09-23,29347,"Photo",2256,2230,26,0,FALSE,"https://www.instagram.com/p/Ci2UR0eqsR3/","https://www.instagram.com/p/Ci2UR0eqsR3/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/308390098_617799039966103_90780658999361737_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5Yf7RHUItYEAX_NkA0b&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-7ZGiVEsw6Tk5Ia-LApd9_s_lrEW7sZTeQSuE_MPUnlA&oe=6349EE60",NA,"Communities deserve the power, information, and support they need to create a clean energy future with good jobs and cleaner air. The more we empower communities to #ActOnClimate, the better the world will be!","""YOU CANNOT PROTECT THE ENVIRONMENT UNLESS YOU EMPOWER PEOPLE, YOU INFORM THEM, AND YOU HELP THEM UNDERSTAND THAT THESE RESOURCES ARE THEIR OWN, THAT THEY MUST PROTECT THEM.' DR. WANGARI MAATHAI Source:bit.ly/3uWXhNP",NA,NA,1.7
"38","Climate Reality","climatereality","330562","2022-09-22 19:32:08 EDT",2022-09-22,70328,"Photo",258,255,3,0,FALSE,"https://www.instagram.com/p/Ci09pVbqPgW/","https://www.instagram.com/p/Ci09pVbqPgW/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/308023708_1210390889525182_3571976752319524793_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BllBguFjmXAAX8hB0lW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_XqmvFEyF2t6M1NKX7FF7HU43F-XjEaUtfKv1wvEjfcg&oe=634A763C",NA,"Are you sick and tired of #BigOil destroying your communities? We're talking to you, environmental justice advocates in the Gulf South and Ohio River Valley! The Climate Reality Project and former Vice President Al Gore want you to apply for the first-of-its-kind, Power Up: A Climate Reality Training on Advocacy in Action. This training is all about taking back your communities and fighting for environmental justice and public health and safety. The conversations and solutions held at the training will focus on a just transition, clean energy practices, and advancing green communities and natural solutions. 

If you are living with fossil fuel pollution, you are part of the movement. Part of the solution. That's why we need environmental/ climate justice leaders and community organizers from TX, MS, AL, LA, FL, PR, OH, WV, and PA to join us in Houston, TX this October 27 and 28 and together fight the petrochemical and fossil fuel industry.

Click the link in our bio for more. Apply today!","ALREADY A CLIMATE REALITY LEADER? READY TO DO MORE? Join Climate Reality in Houston October 27-28 for Power Up: A Climate Reality Training on Advocacy in Action! CLIMATE REALITY LEADERSHIP CORPS APPLY AT BIT.LY/CRPOWERUP POWER UP: TRAINING ON ADVOCACY INACTION HOUSTON OCTOBER 27-28, 2022",NA,NA,-5.16
"39","Climate Reality","climatereality","330562","2022-09-22 13:13:54 EDT",2022-09-22,47634,"Album",6147,6080,67,13169,FALSE,"https://www.instagram.com/p/Ci0SXvSu8fa/","https://www.instagram.com/p/Ci0SXvSu8fa/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/307863802_1540431873446406_5710450488997244774_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wrcxMBhYQTwAX-3P7hq&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT84rTfGIIHpO-T-WInC5riwSuo3-APDuH9RJ04jv2EyAg&oe=634A26BE",NA,"#ClimateWeekNYC is in full swing, and our founder, former VP @algore, is making a statement! The World Bank is still funding fossil fuel projects, and poses ridiculously high interest rates for #CleanEnergy projects in developing nations. The president of the World Bank, David Malpass, won’t even acknowledge the scientific truth of the #ClimateCrisis! He must go. Click the link in our bio to sign our petition and let @POTUS know that we can’t have a climate denier leading the World Bank. #PassOnMalpass",NA,NA,NA,4.48
"40","Climate Reality","climatereality","330494","2022-09-21 10:22:02 EDT",2022-09-21,37322,"Album",424,421,3,3900,FALSE,"https://www.instagram.com/p/CixZ6AxO2yk/","https://www.instagram.com/p/CixZ6AxO2yk/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/308280462_654947712539846_2526418596446725293_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=u0kGPUNrSSoAX8xU1_x&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_8MY1kkE2vsWUuKL4ncEyF496czqpoVNUyvReTuyQziw&oe=6349A1F2",NA,"Mark your calendars! On October 7 during #24HoursofReality, we’re hosting a series of Global Dialogues designed to help inspire, educate, and uplift climate activists just like you. Each webinar will focus on a different solution brought to you by a panel of experts from all over the globe. It's too good to miss – click the link in our bio to register today!",NA,NA,NA,-3.24
"41","Climate Reality","climatereality","330486","2022-09-19 17:15:09 EDT",2022-09-19,62109,"Photo",3382,3343,39,0,FALSE,"https://www.instagram.com/p/Cis_lYfKawc/","https://www.instagram.com/p/Cis_lYfKawc/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/307324814_1535232373593101_8199833913135461605_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=j9YD2qB4-pIAX81by-f&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9LBowViDxcYKwzem8ofAT7KSNQnkDZiyoXzW3w7PKvhA&oe=63495EB8",NA,"Warmer winters mean sea-level rise, extreme weather, and ecosystem collapse. We have a chance to prevent this, but we have to #ActOnClimate now.",NA,NA,NA,2.53
"42","Climate Reality","climatereality","330416","2022-09-17 12:24:31 EDT",2022-09-17,44671,"Album",1657,1639,18,0,FALSE,"https://www.instagram.com/p/CinUvGSKolI/","https://www.instagram.com/p/CinUvGSKolI/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/307137827_1131803034387338_970567921752029369_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=1uHDRJut8QIAX-0xh3A&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8oMGFsueEsyFHVCt__Xd9y7B_9Z9njgv_nkpFb6Dwl_Q&oe=634805FE",NA,"Climate change disproportionately impacts women and girls around the globe, and it’s time to take action. Bold investments in women, along with marginalized groups and frontline communities, can help lift families and communities out of poverty and stave off the worst of the #climatecrisis.",NA,NA,NA,1.2
"43","Climate Reality","climatereality","330325","2022-09-16 10:29:29 EDT",2022-09-16,37769,"Album",1237,1222,15,7531,FALSE,"https://www.instagram.com/p/CikiyOGukPg/","https://www.instagram.com/p/CikiyOGukPg/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/307273961_1762590070772357_4061636845456366964_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qMD_QgMTkAkAX9-Izc6&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8amxSFl2bXVeri4U4T_xm3aYXeq6fo-XbewWCOhgNxXg&oe=63481714",NA,"Ready for 24 hours of great stories and climate solutions? Join us on October 7 for #24HoursofReality: Spotlight on Solutions and Hope! We'll be highlighting the ways that leaders like you #LeadOnClimate in their communities. Come ready to get inspired and take action! 

Click the link in our bio to learn more. 

#spotlightonsolutions #24hoursofhope #actonclimate #leadonclimate",NA,NA,NA,-1.13
"44","Climate Reality","climatereality","330280","2022-09-15 11:04:12 EDT",2022-09-15,39852,"Album",569,566,3,0,FALSE,"https://www.instagram.com/p/CiiB9J6NZrf/","https://www.instagram.com/p/CiiB9J6NZrf/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/306690350_1212185972688072_1241167999656050597_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cI6ka7fbn6sAX_2VmwM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9LBxEjSx-2P2nJVqFH1y1hbT8Jf4SlS_YR-WuhQ-WU0w&oe=6347A96E",NA,"Happy Hispanic Heritage Month! From September 15 to October 15, we are amplifying the voices of Hispanic and Latine climate activists who #LeadOnClimate to draw awareness to one of the communities of color impacted most by climate change. Redlining, historical systemic racism, and climate gentrification are growing obstacles for this community, impacting quality of life and public health. Activists like Jacqueline Martinez, the founder of @latinocommfdn, and @xiuhtezcatl inspire us every day to #ActOnClimate and build toward a just future for all! We want to see the work of your favorite Hispanic and Latine climate activists, so tag them all below! 

#HispanicHeritageMonth #Latinx #LatinxStories #Latine #ClimateChange #ClimateActivism #Climate #Community #ClimateJustice #ClimateActionNow #LeadOnClimate",NA,NA,NA,-2.47
"45","Climate Reality","climatereality","330236","2022-09-13 09:31:56 EDT",2022-09-13,34316,"Album",502,493,9,1444,FALSE,"https://www.instagram.com/p/Cict0F-OlB2/","https://www.instagram.com/p/Cict0F-OlB2/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/306438229_630921851980740_2303284394784840281_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=25nOc4FZ2CoAX8nt89B&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8feaWn7nz7qHir8_UXwWHE550ex_sne743ZSATmNLt6g&oe=6348409F",NA,"It's that time of year again! We're getting ready for #24HoursofReality: Spotlight on Solutions and Hope. We'll hear true stories from everyday activists around the world highlighting the ways they #LeadOnClimate in their communities (and how you can too). Check out what's to come and learn more by clicking the link in our bio. You won't want to miss this!",NA,NA,NA,-2.79
"46","Climate Reality","climatereality","330296","2022-09-12 16:23:36 EDT",2022-09-12,59016,"Photo",439,436,3,0,FALSE,"https://www.instagram.com/p/Cia4IXCuRxN/","https://www.instagram.com/p/Cia4IXCuRxN/","https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/306207356_616026603461064_6241520699029925650_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fKuc1i4wy0cAX-fJynb&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-Jw_mu-2jcPFIuQIQUxdO16WEMu6TYJQytRal4KVFJWg&oe=6346F823",NA,"We have officially opened up scholarship applications to attend Power Up: A Climate Reality Training on Advocacy in Action this October 27-28 in Houston!

The Climate Reality Leadership Corps Scholarship program offers people from frontline communities financial assistance to train as Climate Reality Leaders. Train with us and add your voice to the environmental justice movement!

If you live in TX, LA, MS, AL, FL, PR, WV, OH, or PA and have been directly impacted by climate change, you could be a great match for our scholarship. 

You have 3 days to apply, don't miss out on this opportunity! 

Link in bio.","Scholarship applications are NOW OPEN for POWER UP: A CLIMATE REALITY TRAINING ON ADVOCACY IN ACTION Houston October 27-28 If you live in TX, LA, MS, AL, FL, WV, oH, PA or PR and have been directly impacted by climate change, you could be great match for our scholarship. APPLY TODAY! CLIMATE REALITY LEADERSHIP CORPS Applications will be reviewed on rolling basis so we encourage you to apply early. Deadline September 15th. POWER UP: TRAINING ON ADVOCACY IN ACTION HOUSTON OCTOBER 27-28, 2022",NA,NA,-3.05
"47","Climate Reality","climatereality","330296","2022-09-12 11:58:18 EDT",2022-09-12,43098,"Album",460,457,3,0,FALSE,"https://www.instagram.com/p/CiaZwjSKLb2/","https://www.instagram.com/p/CiaZwjSKLb2/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/306270706_870503997251361_6114780449886635828_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=W8FBLQWtYTYAX9EpMVh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8W4KTBnV_y73qmybPeQQ1tHoTIbxc7njyKkI_U3D1TKw&oe=634688DE",NA,"Do you live in TX, MS, AL, LA, FL, PR, OH, WV, or PA? Are you ready to make a difference with the tools, knowledge, and networks to mobilize your community and drive real action for climate justice solutions? Then look no further, because The Climate Reality Project and former Vice President Al Gore are offering a free training in Houston!

Power Up: A Climate Reality Training on Advocacy in Action will bring together local community organizations and activists to fight fossil fuel expansion in the Gulf South, explore the negative health impacts of pollution on Gulf South communities, develop a shared vision of a just and equitable transition to clean energy, and share the knowledge and resources needed to bring this vision to life. 

Link in our bio. Apply now!

#actonclimate #leadonclimate #poweruponclimate",NA,NA,NA,-3.05
"48","Climate Reality","climatereality","330321","2022-09-11 12:14:02 EDT",2022-09-11,44042,"Video",817,799,18,3985,FALSE,"https://www.instagram.com/p/CiX2q9oKSIZ/","https://www.instagram.com/p/CiX2q9oKSIZ/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/306191752_2402303156583749_8245294105086972399_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rIcnfVldTMcAX_f1DxQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-Zdf2tX2xTqBI7NViEe5j9LBau0NV-CxBS8r1wkuUnJg&oe=6346F1C5",NA,"Climate change is causing a cascade of compounding natural disasters all around the world. And each one worsens climate change. Which then worsens disasters... You get this gist. The more we pollute the planet, the closer we get to reaching irreversible tipping points. To learn more, click the link in our bio.",NA,NA,NA,1.15
"49","Climate Reality","climatereality","330283","2022-09-09 15:31:09 EDT",2022-09-09,55869,"Photo",330,324,6,0,FALSE,"https://www.instagram.com/p/CiTDu4Wq6CB/","https://www.instagram.com/p/CiTDu4Wq6CB/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/306296212_613466407179168_7128281692792781549_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=r9yEL22FHs4AX8MfAa9&_nc_oc=AQlSNCGI-aV6oMDwr4nOa9ajY_odzceaBGn-ST1gT5pRBQrJC4c7Kxt9Z_uEUk4R-Pw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9thHemiUNjti3TTkRcxh99WMAnzUWdGiXS4J0gz477pg&oe=63477FED",NA,"It's time to stand up for your community and against the fossil fuel industry! Environmental justice advocates and civil rights organizations in the Gulf South and Ohio River Valley are encouraged to apply for Power Up: A Climate Reality Training on Advocacy in Action taking place in Houston, Texas on October 27–28, The Climate Reality Project and former Vice President Al Gore will team up with leaders in these communities to tackle climate change and environmental injustice and fight fossil fuel industry's multibillion-dollar expansion in the Gulf South. 

This first of its kind training is accepting applicants from TX, MS, AL, LA, FL, PR, OH, WV, PA who are dedicated to the fight for environmental and climate justice. Application deadline: September 19. 

Link in our bio. Apply today!","CALLING GULF SOUTH AND OHIO RIVER VALLEY FRONTLINE AND CLIMATE REALITY LEADERS FOR POWER UP: A CLIMATE REALITY TRAINING ON ADVOCACY IN ACTION THIS OCTOBER IN HOUSTON! We look forward to seeing our fellow climate justice activists on October 27-28 to stop fossil fuels from taking over our communities and work together for a just transition! CLIMATE REALITY LEADERSHIP CORPS APPLY NOW! POWER UP: TRAINING ON ADVOCACY INACTION HOUSTON OCTOBER OCTOBER27-28,2022 27-28,",NA,NA,-4.06
"50","Climate Reality","climatereality","330283","2022-09-09 12:03:06 EDT",2022-09-09,43386,"Photo",1689,1676,13,0,FALSE,"https://www.instagram.com/p/CiSr7XgtvGL/","https://www.instagram.com/p/CiSr7XgtvGL/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/305860802_1048258832544695_520273503948758995_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PF9s0wMMBu8AX-X2q93&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-bAuyBhts8SjZ9h9ltzLFSZ9-kURQK0YgAXf8JCzUOdg&oe=6346E59C",NA,"Each and every child deserves the basics - especially access to clean drinking water. Drought, floods, extreme heat, and a host of problems brought on by the #ClimateCrisis limit access to water around the world. It will only get worse, and we have to #ActNOW.

#childadvocacy #drought #cleanwater #climatechange #actonclimate","APPROXIMATELY 450 MILLION CHILDREN WORLDWIDE DON'T HAVE ENOUGH WATER TO MEET THEIR EVERYDAY NEEDS. Source:uni.cf/3NRqXSg",NA,NA,1.26
